run,profile,stage_index,stage_id,stage_name,req_level,boss_level,unlock_wins,reached,cleared,entry_highest_level,boss_start_highest_level,clear_highest_level,normalBattles,normalCombatWins,scoutWins,normalLosses,scoutEncounters,bossAttempts,bossLosses,bossTurns,recruitmentBossBattles,recruitmentBossLosses,totalBattles,totalTurns,guardTurns,maxGuardStreak,maxBattleTurns,battles50Plus,guardLoopBattles,stalledBattles,kos,trainingBooks,fusions,levelRecoveryBattles,gold_at_entry,gold_at_clear,scenario
193,rush,3,brook,しずく湖畔,5,10,3,1,1,10,10,13,6,5,1,0,1,4,3,20,0,0,10,35,0,0,7,0,0,0,11,20,0,0,524,1478,transition4
193,rush,4,volcano,ほむら火山,8,14,4,1,1,13,14,18,5,5,0,0,0,2,1,13,0,0,7,20,0,0,9,0,0,0,5,24,0,0,1478,1204,transition4
193,rush,5,tower,星晶の塔,12,20,5,1,0,18,20,0,46,45,0,1,0,40,40,170,0,0,86,287,0,0,6,0,0,0,134,132,0,0,1204,0,transition4
194,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,4,3,1,0,4,2,1,13,2,0,8,36,3,1,8,0,0,0,4,2,0,0,230,1144,transition4
194,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,4,3,1,0,3,2,1,20,2,2,8,48,2,1,11,0,0,0,10,8,0,0,1720,2538,transition4
194,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,11,3,2,1,0,3,1,0,8,2,2,6,30,1,1,8,0,0,0,8,0,0,0,1966,3299,transition4
194,balanced,4,volcano,ほむら火山,8,14,4,1,1,11,10,16,11,9,1,1,7,4,3,50,2,2,17,106,3,1,18,0,0,0,22,35,0,0,2556,1262,transition4
194,balanced,5,tower,星晶の塔,12,20,5,1,1,16,17,22,17,16,1,0,3,7,6,44,2,2,26,111,0,0,13,0,0,0,28,69,0,0,978,3083,transition4
195,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,4,1,0,3,2,1,11,2,0,9,38,1,1,9,0,0,0,4,0,0,0,230,1275,transition4
195,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,7,9,5,4,1,0,3,2,1,29,1,0,8,59,2,1,19,0,0,0,7,3,0,0,2551,3065,transition4
195,collector,3,brook,しずく湖畔,5,10,3,1,1,8,10,13,12,10,2,0,8,4,3,39,5,4,21,105,5,1,18,0,0,0,24,21,0,0,3499,2333,transition4
195,collector,4,volcano,ほむら火山,8,14,4,1,1,12,12,14,4,1,3,0,9,1,0,22,5,5,10,73,1,1,22,0,0,0,17,0,0,0,2808,4716,transition4
195,collector,5,tower,星晶の塔,12,20,5,1,1,14,15,22,38,36,2,0,10,12,11,103,5,5,55,359,4,1,29,0,0,0,65,70,0,0,2491,2300,transition4
196,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,3,2,1,0,1,2,1,13,0,0,5,21,0,0,8,0,0,0,2,3,0,0,230,932,transition4
196,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,9,4,2,1,1,2,2,1,12,0,0,6,27,0,0,7,0,0,0,8,9,0,0,932,903,transition4
196,rush,3,brook,しずく湖畔,5,10,3,1,1,9,10,12,4,4,0,0,0,2,1,10,0,0,6,17,0,0,6,0,0,0,4,20,0,0,903,1727,transition4
196,rush,4,volcano,ほむら火山,8,14,4,1,1,12,13,18,6,6,0,0,0,3,2,24,0,0,9,37,0,0,13,0,0,0,8,31,0,0,1727,1139,transition4
196,rush,5,tower,星晶の塔,12,20,5,1,0,18,19,0,47,45,0,2,0,40,40,169,0,0,87,299,0,0,6,0,0,0,134,133,0,0,1139,0,transition4
197,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,4,3,1,0,2,2,1,13,1,0,7,26,2,1,8,0,0,0,3,2,0,0,230,1130,transition4
197,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,6,9,4,3,1,0,3,2,1,19,2,0,8,45,0,0,11,0,0,0,2,6,0,0,1908,2922,transition4
197,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,10,11,3,2,1,0,4,1,0,8,2,2,6,21,0,0,8,0,0,0,4,0,0,0,3190,4330,transition4
197,balanced,4,volcano,ほむら火山,8,14,4,1,1,11,11,19,10,9,1,0,5,4,3,33,2,2,16,98,2,1,24,0,0,0,17,46,0,0,3354,3168,transition4
197,balanced,5,tower,星晶の塔,12,20,5,1,1,19,19,26,33,32,1,0,3,15,14,73,2,2,50,154,6,1,7,0,0,0,52,116,0,0,2454,2234,transition4
198,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,6,4,1,1,2,2,1,11,1,0,9,32,3,1,6,0,0,0,4,0,0,0,230,1246,transition4
198,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,8,6,2,0,4,3,2,28,2,0,13,54,5,1,15,0,0,0,9,6,0,0,1324,3199,transition4
198,collector,3,brook,しずく湖畔,5,10,3,1,1,11,10,13,9,7,2,0,7,3,2,14,5,5,17,64,4,1,8,0,0,0,22,14,0,0,3727,2762,transition4
198,collector,4,volcano,ほむら火山,8,14,4,1,1,13,13,18,8,5,2,1,4,2,1,11,1,0,11,72,3,1,11,0,0,0,12,6,0,0,1460,3497,transition4
198,collector,5,tower,星晶の塔,12,20,5,1,1,19,17,22,24,19,4,1,10,7,6,145,5,5,36,251,4,1,58,1,0,0,43,68,0,0,4654,2226,transition4
199,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,4,2,0,2,0,2,1,0,8,0,0,3,14,0,0,8,0,0,0,1,0,0,0,230,1078,transition4
199,rush,2,cave,こだま洞くつ,3,7,2,1,1,4,5,8,3,3,0,0,0,2,1,14,0,0,5,24,0,0,8,0,0,0,5,6,0,0,1078,1653,transition4
199,rush,3,brook,しずく湖畔,5,10,3,1,1,8,9,10,3,3,0,0,0,1,0,6,0,0,4,14,0,0,6,0,0,0,2,0,0,0,1653,3608,transition4
199,rush,4,volcano,ほむら火山,8,14,4,1,1,10,12,19,15,14,0,1,0,11,10,63,0,0,26,117,0,0,9,0,0,0,40,62,0,0,3608,968,transition4
199,rush,5,tower,星晶の塔,12,20,5,1,0,19,20,0,52,45,0,7,0,40,40,167,0,0,92,342,0,0,7,0,0,0,165,127,0,0,968,0,transition4
200,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,4,4,0,0,3,2,1,9,1,0,7,23,2,1,5,0,0,0,1,3,0,0,230,1028,transition4
200,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,5,9,6,5,1,0,2,3,2,39,1,0,10,73,4,1,19,0,0,0,4,10,0,0,1176,2572,transition4
200,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,10,13,7,6,1,0,4,3,2,16,2,2,12,38,5,1,6,0,0,0,9,19,0,0,3126,2631,transition4
200,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,13,17,4,3,1,0,3,1,0,4,2,2,7,25,0,0,7,0,0,0,5,0,0,0,2039,3258,transition4
200,balanced,5,tower,星晶の塔,12,20,5,1,1,17,18,26,33,30,1,2,4,14,13,59,2,2,49,140,8,1,6,0,0,0,52,97,0,0,2524,3971,transition4
201,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,4,1,0,4,2,1,14,3,0,10,50,3,1,8,0,0,0,4,0,0,0,230,1273,transition4
201,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,5,3,2,0,7,2,1,32,5,0,12,85,3,1,17,0,0,0,2,3,0,0,1927,3584,transition4
201,collector,3,brook,しずく湖畔,5,10,3,1,1,15,15,15,3,1,2,0,5,1,0,4,3,2,7,26,0,0,7,0,0,0,8,0,0,0,7854,8548,transition4
201,collector,4,volcano,ほむら火山,8,14,4,1,1,13,13,20,4,2,2,0,7,1,0,3,5,0,10,66,0,0,36,0,0,0,2,0,0,0,11628,19634,transition4
201,collector,5,tower,星晶の塔,12,20,5,1,1,21,21,21,5,2,3,0,8,1,0,4,5,5,11,48,0,0,7,0,0,0,16,0,0,0,21519,24729,transition4
202,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,3,1,2,0,2,2,1,13,0,0,5,20,0,0,9,0,0,0,4,3,0,0,230,927,transition4
202,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,9,3,3,0,0,0,2,1,15,0,0,5,22,0,0,8,0,0,0,5,9,0,0,927,1024,transition4
202,rush,3,brook,しずく湖畔,5,10,3,1,1,9,10,13,5,5,0,0,0,3,2,12,0,0,8,23,0,0,5,0,0,0,8,30,0,0,1024,1149,transition4
202,rush,4,volcano,ほむら火山,8,14,4,1,1,13,14,19,11,11,0,0,0,8,7,48,0,0,19,82,0,0,10,0,0,0,27,32,0,0,1149,970,transition4
202,rush,5,tower,星晶の塔,12,20,5,1,0,19,20,0,54,45,0,9,0,40,40,172,0,0,94,353,0,0,7,0,0,0,164,128,0,0,970,0,transition4
203,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,4,3,1,0,3,2,1,14,1,0,7,32,2,1,7,0,0,0,3,2,0,0,230,1141,transition4
203,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,6,5,1,0,2,3,2,50,1,0,10,79,2,1,21,0,0,0,5,9,0,0,1219,2408,transition4
203,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,8,10,5,4,1,0,4,2,1,7,2,2,9,23,1,1,6,0,0,0,7,8,0,0,2782,3607,transition4
203,balanced,4,volcano,ほむら火山,8,14,4,1,1,10,12,17,6,5,1,0,3,2,1,8,2,1,10,34,0,0,8,0,0,0,7,16,0,0,2794,3329,transition4
203,balanced,5,tower,星晶の塔,12,20,5,1,1,18,18,21,14,8,1,5,10,3,2,15,2,2,19,91,3,1,12,0,0,0,30,42,0,0,4387,1853,transition4
204,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,4,1,0,3,2,1,15,2,0,9,49,3,1,14,0,0,0,3,0,0,0,230,1278,transition4
204,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,7,9,5,3,2,0,4,2,1,13,2,1,9,40,2,1,8,0,0,0,9,4,0,0,2554,2751,transition4
204,collector,3,brook,しずく湖畔,5,10,3,1,1,10,9,10,3,1,2,0,7,1,0,5,5,5,9,43,0,0,7,0,0,0,16,0,0,0,3115,4205,transition4
204,collector,4,volcano,ほむら火山,8,14,4,1,1,10,10,17,11,8,2,1,8,3,2,20,5,5,19,105,6,1,9,0,0,0,31,10,0,0,2221,2990,transition4
204,collector,5,tower,星晶の塔,12,20,5,1,1,17,18,23,23,22,1,0,8,7,6,29,5,5,35,107,3,1,7,0,0,0,41,59,0,0,1580,2284,transition4
205,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,3,2,1,0,1,2,1,11,0,0,5,17,0,0,7,0,0,0,2,3,0,0,230,934,transition4
205,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,9,4,2,1,1,2,2,1,12,0,0,6,25,0,0,6,0,0,0,6,9,0,0,934,1840,transition4
205,rush,3,brook,しずく湖畔,5,10,3,1,1,9,10,13,6,6,0,0,0,4,3,16,0,0,10,26,0,0,4,0,0,0,9,29,0,0,1840,1463,transition4
205,rush,4,volcano,ほむら火山,8,14,4,1,1,13,14,19,9,8,0,1,0,5,4,34,0,0,14,61,0,0,8,0,0,0,20,38,0,0,1463,952,transition4
205,rush,5,tower,星晶の塔,12,20,5,1,0,19,19,0,45,45,0,0,0,40,40,164,0,0,85,289,0,0,6,0,0,0,139,119,0,0,952,0,transition4
206,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,2,1,1,0,4,1,0,8,2,0,5,26,1,1,8,0,0,0,3,0,0,0,230,1092,transition4
206,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,7,8,2,1,1,0,3,1,0,16,2,2,5,42,1,1,16,0,0,0,5,0,0,0,1888,3514,transition4
206,balanced,3,brook,しずく湖畔,5,10,3,1,1,8,9,12,7,7,0,0,5,3,2,24,2,2,12,55,0,0,10,0,0,0,9,18,0,0,2722,2449,transition4
206,balanced,4,volcano,ほむら火山,8,14,4,1,1,12,12,17,8,7,1,0,3,3,2,20,2,2,13,47,1,1,11,0,0,0,9,30,0,0,1898,1940,transition4
206,balanced,5,tower,星晶の塔,12,20,5,1,1,17,17,27,48,46,1,1,6,22,21,113,2,2,72,216,11,1,10,0,0,0,74,130,0,0,1504,3023,transition4
207,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,4,1,0,3,2,1,14,2,0,9,34,3,1,8,0,0,0,3,0,0,0,230,1280,transition4
207,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,7,9,5,4,1,0,5,2,1,29,4,3,11,69,3,1,15,0,0,0,15,4,0,0,1856,2783,transition4
207,collector,3,brook,しずく湖畔,5,10,3,1,1,8,8,10,6,3,3,0,8,2,1,7,5,5,13,51,0,0,8,0,0,0,19,5,0,0,2572,3024,transition4
207,collector,4,volcano,ほむら火山,8,14,4,1,1,10,10,18,24,16,3,5,13,6,5,80,5,5,35,278,6,1,20,0,0,0,53,10,0,0,1598,4012,transition4
207,collector,5,tower,星晶の塔,12,20,5,1,1,18,17,22,24,21,2,1,10,7,6,169,5,5,36,268,5,1,74,2,0,0,44,36,0,0,2120,2568,transition4
208,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,3,1,2,0,2,2,1,15,0,0,5,23,0,0,11,0,0,0,3,3,0,0,230,925,transition4
208,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,9,3,3,0,0,0,2,1,16,0,0,5,23,0,0,8,0,0,0,5,8,0,0,925,1090,transition4
208,rush,3,brook,しずく湖畔,5,10,3,1,1,9,10,12,4,4,0,0,0,2,1,10,0,0,6,18,0,0,5,0,0,0,5,20,0,0,1090,1854,transition4
208,rush,4,volcano,ほむら火山,8,14,4,1,1,12,13,20,19,18,0,1,0,15,14,93,0,0,34,173,0,0,13,0,0,0,65,45,0,0,1854,1006,transition4
208,rush,5,tower,星晶の塔,12,20,5,1,0,20,20,0,45,45,0,0,0,40,40,167,0,0,85,310,0,0,7,0,0,0,141,137,0,0,1006,0,transition4
209,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,4,3,1,0,2,2,1,9,1,0,7,23,0,0,5,0,0,0,4,2,0,0,230,1140,transition4
209,balanced,2,cave,こだま洞くつ,3,7,2,1,1,5,5,9,4,3,1,0,2,2,1,30,1,0,7,61,4,1,18,0,0,0,4,5,0,0,1218,3227,transition4
209,balanced,3,brook,しずく湖畔,5,10,3,1,1,9,8,9,3,2,1,0,3,1,0,6,2,2,6,23,1,1,6,0,0,0,5,0,0,0,3361,4578,transition4
209,balanced,4,volcano,ほむら火山,8,14,4,1,1,9,10,16,6,6,0,0,6,2,1,15,2,0,10,51,2,1,11,0,0,0,4,14,0,0,3546,3655,transition4
209,balanced,5,tower,星晶の塔,12,20,5,1,1,17,18,23,14,13,0,1,8,5,4,25,2,2,21,79,2,1,6,0,0,0,15,91,0,0,5369,1862,transition4
210,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,7,4,1,2,5,2,1,12,2,0,11,45,4,1,8,0,0,0,5,0,0,0,230,1234,transition4
210,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,7,9,5,3,2,0,3,2,1,27,1,0,8,42,4,1,21,0,0,0,5,3,0,0,1810,3077,transition4
210,collector,3,brook,しずく湖畔,5,10,3,1,1,7,8,10,6,4,2,0,7,2,1,13,5,5,13,52,0,0,9,0,0,0,20,5,0,0,3771,3682,transition4
210,collector,4,volcano,ほむら火山,8,14,4,1,1,10,10,16,5,2,2,1,6,1,0,6,2,1,8,48,0,0,8,0,0,0,15,0,0,0,1945,3815,transition4
210,collector,5,tower,星晶の塔,12,20,5,1,1,16,15,20,22,18,2,2,9,6,5,43,5,5,33,153,4,1,22,0,0,0,40,56,0,0,4215,2594,transition4
211,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,3,2,1,0,1,2,1,11,0,0,5,19,0,0,7,0,0,0,2,3,0,0,230,937,transition4
211,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,9,3,2,1,0,1,2,1,14,0,0,5,24,0,0,8,0,0,0,5,9,0,0,937,1706,transition4
211,rush,3,brook,しずく湖畔,5,10,3,1,1,9,10,12,4,4,0,0,0,2,1,12,0,0,6,19,0,0,7,0,0,0,5,20,0,0,1706,1795,transition4
211,rush,4,volcano,ほむら火山,8,14,4,1,1,12,13,19,11,11,0,0,0,8,7,42,0,0,19,66,0,0,8,0,0,0,22,41,0,0,1795,959,transition4
211,rush,5,tower,星晶の塔,12,20,5,1,0,19,20,0,47,45,0,2,0,40,40,195,0,0,87,319,0,0,8,0,0,0,128,132,0,0,959,0,transition4
212,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,4,3,1,0,2,2,1,13,1,0,7,30,1,1,7,0,0,0,3,2,0,0,230,1144,transition4
212,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,5,9,6,5,1,0,2,3,2,52,1,0,10,85,4,1,19,0,0,0,5,10,0,0,1222,2689,transition4
212,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,12,3,3,0,0,5,1,0,5,2,2,6,25,1,1,6,0,0,0,5,0,0,0,2823,4049,transition4
212,balanced,4,volcano,ほむら火山,8,14,4,1,1,12,12,16,4,3,1,0,4,1,0,5,2,2,7,26,1,1,6,0,0,0,5,0,0,0,3137,4580,transition4
212,balanced,5,tower,星晶の塔,12,20,5,1,1,16,17,26,42,38,1,3,6,18,17,83,2,2,62,192,3,1,8,0,0,0,68,128,0,0,3548,3080,transition4
213,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,4,1,0,2,2,1,17,1,0,8,33,2,1,9,0,0,0,3,0,0,0,230,1282,transition4
213,collector,2,cave,こだま洞くつ,3,7,2,1,1,5,6,10,8,8,0,0,1,3,2,38,1,0,12,73,3,1,22,0,0,0,4,5,0,0,1360,2872,transition4
213,collector,3,brook,しずく湖畔,5,10,3,1,1,10,7,10,9,7,2,0,8,3,2,13,5,5,17,53,3,1,6,0,0,0,14,6,0,0,3186,3220,transition4
213,collector,4,volcano,ほむら火山,8,14,4,1,1,10,11,20,22,21,1,0,5,7,6,73,1,0,30,184,4,1,23,0,0,0,22,40,0,0,1701,1657,transition4
213,collector,5,tower,星晶の塔,12,20,5,1,1,21,15,22,35,32,3,0,9,11,10,125,5,5,51,257,10,1,24,0,0,0,50,70,0,0,3354,2273,transition4
214,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,3,3,0,0,1,2,1,7,0,0,5,16,0,0,4,0,0,0,1,5,0,0,230,773,transition4
214,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,7,11,14,9,1,4,6,9,8,65,0,0,23,100,0,0,9,0,0,0,21,15,0,0,773,1701,transition4
214,rush,3,brook,しずく湖畔,5,10,3,1,1,11,11,13,4,3,1,0,3,2,1,11,0,0,6,20,0,0,6,0,0,0,4,16,0,0,1701,1652,transition4
214,rush,4,volcano,ほむら火山,8,14,4,1,1,13,14,18,5,5,0,0,0,2,1,12,0,0,7,23,0,0,7,0,0,0,6,26,0,0,1652,1190,transition4
214,rush,5,tower,星晶の塔,12,20,5,1,0,18,20,0,47,45,0,2,0,40,40,165,0,0,87,265,0,0,8,0,0,0,133,127,0,0,1190,0,transition4
215,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,6,6,0,0,2,3,2,12,2,1,11,37,0,0,7,0,0,0,3,2,0,0,230,1057,transition4
215,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,7,11,6,5,1,0,2,3,2,39,1,0,10,75,2,1,19,0,0,0,4,14,0,0,1129,2281,transition4
215,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,12,14,5,4,1,0,4,2,1,9,2,2,9,30,0,0,7,0,0,0,6,16,0,0,2835,2663,transition4
215,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,11,16,4,3,1,0,3,1,0,4,2,2,7,24,1,1,7,0,0,0,5,0,0,0,2063,3321,transition4
215,balanced,5,tower,星晶の塔,12,20,5,1,1,16,17,25,35,34,1,0,4,16,15,83,2,2,53,167,9,1,8,0,0,0,54,114,0,0,2573,3900,transition4
216,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,4,1,0,3,2,1,10,2,0,9,33,0,0,7,0,0,0,3,0,0,0,230,1268,transition4
216,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,8,9,2,2,0,0,6,1,0,17,4,1,7,71,1,1,17,0,0,0,6,0,0,0,2544,3216,transition4
216,collector,3,brook,しずく湖畔,5,10,3,1,1,12,8,9,3,1,2,0,8,1,0,4,5,5,9,47,0,0,8,0,0,0,10,0,0,0,4596,6240,transition4
216,collector,4,volcano,ほむら火山,8,14,4,1,1,9,11,15,4,2,2,0,8,1,0,7,5,5,10,56,0,0,8,0,0,0,19,0,0,0,3295,4005,transition4
216,collector,5,tower,星晶の塔,12,20,5,1,1,15,12,21,27,25,1,1,7,8,7,45,5,5,40,234,6,1,42,0,0,0,49,49,0,0,2115,4522,transition4
217,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,4,2,0,2,0,2,1,0,7,0,0,3,12,0,0,7,0,0,0,1,0,0,0,230,1078,transition4
217,rush,2,cave,こだま洞くつ,3,7,2,1,1,4,5,9,4,4,0,0,0,3,2,22,0,0,7,35,0,0,8,0,0,0,8,17,0,0,1078,941,transition4
217,rush,3,brook,しずく湖畔,5,10,3,1,1,9,10,11,3,3,0,0,0,1,0,6,0,0,4,12,0,0,6,0,0,0,2,0,0,0,941,2910,transition4
217,rush,4,volcano,ほむら火山,8,14,4,1,1,11,12,19,16,16,0,0,0,13,12,68,0,0,29,141,0,0,7,0,0,0,51,57,0,0,2910,964,transition4
217,rush,5,tower,星晶の塔,12,20,5,1,0,19,20,0,50,45,0,5,0,40,40,171,0,0,90,329,0,0,7,0,0,0,154,128,0,0,964,0,transition4
218,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,4,3,1,0,3,2,1,11,1,0,7,30,1,1,8,0,0,0,2,2,0,0,230,1134,transition4
218,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,4,3,1,0,4,2,1,37,2,0,8,73,2,1,20,0,0,0,4,7,0,0,1212,3182,transition4
218,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,8,10,5,4,1,0,3,2,1,10,2,2,9,33,1,1,7,0,0,0,7,10,0,0,3450,3863,transition4
218,balanced,4,volcano,ほむら火山,8,14,4,1,1,10,11,17,6,5,1,0,3,2,1,28,2,2,10,53,0,0,17,0,0,0,10,11,0,0,2992,4277,transition4
218,balanced,5,tower,星晶の塔,12,20,5,1,1,17,18,22,17,14,1,2,8,6,5,38,2,2,25,120,3,1,10,0,0,0,34,66,0,0,3313,2742,transition4
219,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,6,4,1,1,4,2,1,10,2,0,10,34,0,0,8,0,0,0,4,0,0,0,230,1256,transition4
219,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,8,9,2,0,2,0,5,1,0,10,3,2,6,55,2,1,19,0,0,0,8,0,0,0,1832,3776,transition4
219,collector,3,brook,しずく湖畔,5,10,3,1,1,7,10,11,3,2,1,0,6,1,0,6,5,5,9,40,1,1,7,0,0,0,17,0,0,0,3319,4130,transition4
219,collector,4,volcano,ほむら火山,8,14,4,1,1,11,8,17,14,10,3,1,10,4,3,22,5,4,23,125,6,1,9,0,0,0,39,15,1,0,2182,2880,transition4
219,collector,5,tower,星晶の塔,12,20,5,1,1,17,17,21,18,14,3,1,9,5,4,39,5,5,28,144,1,1,11,0,0,0,33,49,0,0,1928,2339,transition4
220,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,3,2,1,0,1,2,1,10,0,0,5,16,0,0,6,0,0,0,2,3,0,0,230,937,transition4
220,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,10,4,4,0,0,2,3,2,16,0,0,7,29,0,0,6,0,0,0,5,17,0,0,937,529,transition4
220,rush,3,brook,しずく湖畔,5,10,3,1,1,10,10,12,3,2,1,0,1,1,0,4,0,0,4,12,0,0,4,0,0,0,1,0,0,0,529,2679,transition4
220,rush,4,volcano,ほむら火山,8,14,4,1,1,12,13,18,6,6,0,0,0,3,2,28,0,0,9,39,0,0,11,0,0,0,6,45,0,0,2679,1171,transition4
220,rush,5,tower,星晶の塔,12,20,5,1,0,18,19,0,45,45,0,0,0,40,40,172,0,0,85,252,0,0,6,0,0,0,121,132,0,0,1171,0,transition4
221,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,4,3,1,0,2,2,1,11,1,0,7,24,1,1,7,0,0,0,2,2,0,0,230,1140,transition4
221,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,4,9,6,5,1,0,4,3,2,49,2,0,11,94,5,1,18,0,0,0,5,10,0,0,1218,2693,transition4
221,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,13,5,4,1,0,3,2,1,8,2,1,9,28,1,1,6,0,0,0,6,14,0,0,3501,3419,transition4
221,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,11,15,4,3,1,0,5,1,0,2,2,0,7,31,0,0,7,0,0,0,3,0,0,0,4416,5397,transition4
221,balanced,5,tower,星晶の塔,12,20,5,1,1,18,19,25,21,20,1,0,5,9,8,54,2,2,32,137,5,1,16,0,0,0,34,150,0,0,8411,2724,transition4
222,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,4,1,0,2,2,1,11,1,0,8,27,1,1,7,0,0,0,2,0,0,0,230,1277,transition4
222,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,5,8,5,4,1,0,3,2,1,29,2,0,9,71,4,1,16,0,0,0,4,3,0,0,1355,3330,transition4
222,collector,3,brook,しずく湖畔,5,10,3,1,1,10,10,13,12,9,3,0,8,4,3,27,5,5,21,85,1,1,9,0,0,0,25,24,0,0,3898,2202,transition4
222,collector,4,volcano,ほむら火山,8,14,4,1,1,13,11,16,4,0,4,0,9,1,0,3,5,0,10,60,0,0,18,0,0,0,10,0,0,0,1164,4201,transition4
222,collector,5,tower,星晶の塔,12,20,5,1,1,21,21,24,5,1,4,0,10,1,0,7,5,5,11,54,1,1,7,0,0,0,18,0,0,0,12786,22681,transition4
223,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,3,2,1,0,1,2,1,11,0,0,5,19,0,0,6,0,0,0,2,2,0,0,230,999,transition4
223,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,9,4,3,1,0,2,3,2,20,0,0,7,33,0,0,8,0,0,0,8,14,0,0,999,1458,transition4
223,rush,3,brook,しずく湖畔,5,10,3,1,1,9,10,12,4,4,0,0,0,2,1,12,0,0,6,20,0,0,6,0,0,0,4,17,0,0,1458,1762,transition4
223,rush,4,volcano,ほむら火山,8,14,4,1,1,12,13,18,6,6,0,0,0,3,2,16,0,0,9,31,0,0,6,0,0,0,9,32,0,0,1762,1169,transition4
223,rush,5,tower,星晶の塔,12,20,5,1,0,18,19,0,51,45,0,6,0,40,40,174,0,0,91,327,0,0,7,0,0,0,145,131,0,0,1169,0,transition4
224,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,4,2,2,0,3,2,1,19,1,0,7,31,3,1,12,0,0,0,4,2,0,0,230,1116,transition4
224,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,6,5,1,0,3,3,2,43,2,0,11,93,3,1,21,0,0,0,4,11,0,0,1614,2845,transition4
224,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,12,12,3,2,1,0,4,1,0,7,2,2,6,27,1,1,8,0,0,0,5,0,0,0,3673,4521,transition4
