run,profile,profile_label,seed,status,completed,failed_stage,failure_reason,maxBattles,maxTurnsPerBattle,maxBossLosses,totalBattles,normalBattles,bossBattles,totalTurns,wins,losses,stalledBattles,timerOrTurnCaps,kos,guardTurns,maxGuardStreak,maxBattleTurns,guardLoopBattles,battles50Plus,battles100Plus,scoutAttempts,scoutSuccesses,zeroRewardScoutWins,scoutCharmPurchases,scoutCharmConsumed,scoutCharmWasted,charmWasteRate,fusions,fusionLevelDebt,levelRecoveryBattles,trainingBooks,trainingGold,freeHeals,questClaims,rankClaims,battleGold,questGold,rankGold,defeatGoldLost,goldInflow,goldSink,goldSinkRate,minGold,finalGold,finalHighestLevel,finalPlayerRank,firstBRankBattle,firstARankBattle,firstSRankBattle,finalOwned,finalDexDiscovered,finalDexScouted,bossesCleared,finalParty
215,balanced,バランス,2760553312,completed,1,,,1000,400,80,783,521,262,12277,524,259,0,0,815,106,1,241,0,72,26,46,13,12,0,1,1,1,0,0,0,4330,259800,783,43,12,344720,63480,6850,125668,415130,385468,0.9285476838580685,80,29662,100,13,43,,,14,63,14,13,雲ぷる Lv93 / ヘルナイト Lv94 / ルミネル Lv100
216,collector,収集・配合,3564999233,stuck,0,deep_sea_temple,campaign_battle_cap_at_boss,1000,400,80,1000,772,228,13139,575,425,0,0,1186,123,1,231,0,67,43,98,25,24,428,429,384,0.8951048951048951,2,63,0,2695,161700,1000,39,12,215353,28580,6850,63264,250863,246364,0.9820659084839135,8,4499,86,13,320,324,,24,54,28,10,ルーメンオウル Lv86 / アビスジェリー Lv64 / ルミネル Lv83
217,rush,速攻,4263615574,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,421,224,197,1437,228,193,0,0,545,0,0,8,0,0,0,4,2,2,0,1,1,1,0,0,0,978,58680,421,28,8,56727,12500,2750,12902,72057,71582,0.9934079964472571,80,475,54,9,,,,3,34,3,7,シンダーホーン Lv51 / ペブロン Lv53 / ぷるミン Lv54
218,balanced,バランス,3222983811,completed,1,,,1000,400,80,860,570,290,15389,577,283,0,0,902,151,1,251,0,98,35,32,13,13,0,1,1,1,0,0,0,4174,250440,860,43,12,379615,63480,6850,164689,450025,415129,0.9224576412421532,80,34896,100,13,246,,,14,65,14,13,雲ぷる Lv100 / アビスフィン Lv100 / ルミネル Lv100
219,collector,収集・配合,25313690,completed,1,,,1000,400,80,762,543,219,20606,524,238,0,0,777,145,1,342,0,63,63,105,26,25,450,451,388,0.8603104212860311,1,22,0,3601,216060,762,45,12,414804,64480,6850,222376,486214,460936,0.9480105467962666,80,25278,100,13,153,153,,26,60,27,13,ドゥームゲイザー Lv100 / 雲ぷる Lv100 / コーラルルーメ Lv100
220,rush,速攻,2513325530,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,471,245,226,1659,251,220,0,0,697,0,0,9,0,0,0,2,2,2,0,1,1,1,0,0,0,769,46140,471,26,8,44196,10000,2750,10504,57026,56644,0.993301301160874,80,382,48,9,,,,3,31,3,6,リーフリン Lv48 / ぷるミン Lv48 / プフバット Lv48
221,balanced,バランス,2551780333,stuck,0,demon_gate,boss_retry_cap,1000,400,80,780,523,257,25541,522,258,0,0,794,66,1,307,0,103,67,44,15,13,0,1,1,1,0,0,0,3776,226560,780,41,12,356968,44430,6850,162617,408328,389177,0.953098979251974,80,19151,100,13,26,,,16,53,16,11,コーラルルーメ Lv100 / ルミネル Lv100 / スノーフェア Lv100
222,collector,収集・配合,1738508845,stuck,0,demon_gate,boss_training_campaign_cap,1000,400,80,1000,725,275,40804,726,274,0,0,935,189,1,373,0,167,122,78,29,27,580,581,540,0.9294320137693631,2,62,0,3758,225480,1000,43,13,411386,49780,8250,192012,469496,446492,0.9510027774464532,80,23004,100,14,66,200,,28,59,31,11,コーラルルーメ Lv100 / ルーメンオウル Lv100 / ルミネル Lv100
223,rush,速攻,2194374981,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,412,217,195,1454,220,192,0,0,581,0,0,12,0,0,0,4,2,2,0,1,1,1,0,0,0,703,42180,412,26,8,40130,10000,2750,9698,52960,51878,0.9795694864048339,80,1082,47,9,,,,3,31,3,6,リーファウル Lv45 / リーフリン Lv46 / ぷるミン Lv47
224,balanced,バランス,1647334223,completed,1,,,1000,400,80,477,315,162,4146,326,151,0,0,521,86,1,144,0,17,14,59,14,13,0,1,1,1,0,0,0,3360,201600,477,44,10,211752,64330,4500,64286,280662,265886,0.9473530438748388,80,14776,90,11,127,426,,15,62,15,13,ストームジン Lv87 / ヘルナイト Lv85 / ルーメンオウル Lv90
225,collector,収集・配合,3569317751,completed,1,,,1000,400,80,833,591,242,39454,572,261,0,0,1009,192,1,368,0,233,174,121,25,24,487,488,415,0.8504098360655737,2,74,0,3630,217800,833,45,12,422758,64480,6850,227304,494168,469454,0.9499886678214696,80,24714,100,13,266,579,,24,65,27,13,ストームジン Lv89 / アビスジェリー Lv100 / ルーメンオウル Lv100
226,rush,速攻,3858404518,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,563,294,269,2074,300,263,0,0,833,0,0,11,0,0,0,2,2,2,0,1,1,1,0,0,0,1270,76200,563,28,9,76716,12500,3550,16110,92846,92310,0.994226999547638,80,536,60,10,,,,3,35,3,7,ドリモール Lv57 / リーフリン Lv60 / ぷるミン Lv60
227,balanced,バランス,2196371565,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,864,577,287,19385,580,284,0,0,940,142,1,141,0,130,119,65,13,12,0,1,1,1,0,0,0,3766,225960,864,42,12,457473,54980,6850,271985,519383,497945,0.9587241014819508,80,21438,100,13,,,,14,63,14,12,アビスジェリー Lv100 / ルミネル Lv100 / アイアンマンティス Lv100
228,collector,収集・配合,2670592571,completed,1,,,1000,400,80,915,658,257,14223,657,258,0,0,843,162,1,145,0,88,67,97,26,23,527,528,473,0.8958333333333334,2,31,0,3747,224820,915,45,12,403674,64480,6850,199608,475084,450778,0.9488385211878321,80,24306,100,13,62,211,,25,64,29,13,ドゥームゲイザー Lv98 / アビスジェリー Lv100 / ルミネル Lv100
229,rush,速攻,3647487525,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,447,234,213,1429,238,209,0,0,630,0,0,8,0,0,0,2,2,2,0,1,1,1,0,0,0,780,46800,447,26,8,45142,10000,2750,10783,57972,57583,0.9932898640723108,80,389,49,9,,,,3,31,3,6,リーファウル Lv48 / ぷるミン Lv49 / プフバット Lv49
230,balanced,バランス,1737114717,completed,1,,,1000,400,80,740,492,248,9524,496,244,0,0,788,203,1,163,0,52,40,62,13,12,0,1,1,1,0,0,0,3968,238080,740,43,11,386037,63480,5600,188179,455197,426259,0.9364275247859718,80,28938,100,12,319,,,14,62,14,13,雲ぷる Lv100 / アビスフィン Lv100 / クラッグベア Lv100
231,collector,収集・配合,4006044356,completed,1,,,1000,400,80,847,611,236,38603,569,278,0,0,995,191,1,301,0,233,180,160,24,22,456,457,395,0.8643326039387309,1,40,0,3326,199560,847,45,12,346144,64480,6850,174717,417554,397077,0.9509596363584111,80,20477,100,13,220,832,,24,63,26,13,アビスジェリー Lv100 / ストームジン Lv73 / ルーメンオウル Lv98
232,rush,速攻,1156455748,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,410,215,195,1442,220,190,0,0,580,0,0,8,0,0,0,2,2,2,0,1,1,1,0,0,0,755,45300,410,26,8,42773,10000,2750,9826,55603,55126,0.991421326187436,80,477,48,9,,,,3,32,3,6,トゲホッグ Lv47 / つぼみラビ Lv48 / ぷるミン Lv48
233,balanced,バランス,4276733548,completed,1,,,1000,400,80,501,330,171,6524,342,159,0,0,521,51,1,286,0,20,17,43,14,13,0,1,1,1,1,12,0,3645,218700,501,45,10,224728,64480,4500,60413,293788,279113,0.9500490149359402,80,14675,95,11,250,428,,14,61,16,13,ドゥームゲイザー Lv86 / ルーメンオウル Lv94 / コーラルルーメ Lv95
234,collector,収集・配合,2383268630,completed,1,,,1000,400,80,550,380,170,9167,377,173,0,0,647,121,1,155,0,67,31,132,29,26,326,327,262,0.8012232415902141,0,0,0,3035,182100,550,44,10,273922,64330,4500,123800,342832,322200,0.9398189200541373,80,20632,100,11,50,395,,30,60,30,13,ドゥームゲイザー Lv96 / ルーメンオウル Lv96 / アビスフィン Lv100
235,rush,速攻,3790016134,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,522,280,242,1861,273,249,0,0,770,0,0,11,0,0,0,3,2,2,0,1,1,1,0,0,0,1154,69240,522,28,9,69832,12500,3550,16196,85962,85436,0.9938810171936437,80,526,58,10,,,,3,34,3,7,ドリモール Lv56 / ぷるミン Lv58 / プフバット Lv57
236,balanced,バランス,1251049121,completed,1,,,1000,400,80,612,405,207,2165,416,196,0,0,628,139,1,19,0,0,0,31,14,12,0,1,1,1,0,0,0,4123,247380,612,44,11,259259,64330,5600,67009,329269,314389,0.954808985965882,80,14880,100,12,172,,,15,61,15,13,ヘルナイト Lv86 / ゲイルグリフ Lv87 / ヨミオオカミ Lv100
237,collector,収集・配合,1133967154,completed,1,,,1000,400,80,625,432,193,7804,429,196,0,0,724,159,1,231,0,62,7,127,20,18,357,358,295,0.8240223463687151,1,45,0,3321,199260,625,45,11,322873,64480,5600,152199,393033,369309,0.9396386562960362,80,23724,100,12,71,409,,20,63,22,13,ドゥームゲイザー Lv100 / アビスジェリー Lv100 / 雲ぷる Lv88
238,rush,速攻,3121916372,stuck,0,tower,boss_retry_cap,1000,400,80,288,154,134,981,150,138,0,0,387,0,0,9,0,0,0,2,2,2,0,1,1,1,0,0,0,307,18420,288,23,6,15884,6400,1550,5200,23914,23620,0.9877059463076022,80,294,32,7,,,,3,25,3,4,アワマリン Lv31 / プフバット Lv32 / ぷるミン Lv32
239,balanced,バランス,3569985699,completed,1,,,1000,400,80,630,426,204,13626,407,223,0,0,732,103,1,239,0,65,57,55,13,12,0,1,1,1,0,0,0,4124,247440,630,43,11,270666,63480,5600,77886,339826,325326,0.9573311047418385,80,14500,100,12,588,588,,14,60,14,13,ストームジン Lv79 / アビスジェリー Lv100 / ルーメンオウル Lv100
240,collector,収集・配合,2195979265,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,903,647,256,27519,649,254,0,0,886,148,1,230,0,128,109,95,24,22,557,558,506,0.9068100358422939,2,29,0,3516,210960,903,44,12,533842,55980,6850,325516,596752,564326,0.9456625197737083,80,32426,100,13,396,,,23,63,26,12,ヘルナイト Lv100 / コーラルルーメ Lv100 / ルミネル Lv100
241,rush,速攻,562249437,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,565,293,272,2096,297,268,0,0,861,0,0,9,0,0,0,2,2,2,0,1,1,1,0,0,0,891,53460,565,26,8,53884,10000,2750,12819,66714,66279,0.9934796294630812,80,435,51,9,,,,3,33,3,6,つぼみラビ Lv51 / ぷるミン Lv51 / プフバット Lv51
242,balanced,バランス,4274074321,completed,1,,,1000,400,80,647,428,219,7890,435,212,0,0,723,172,1,175,0,36,36,59,11,11,0,1,1,1,0,0,0,4438,266280,647,43,11,303739,63480,5600,79232,372899,345512,0.9265565206664539,80,27387,100,12,371,507,,12,60,12,13,ドゥームゲイザー Lv94 / 雲ぷる Lv97 / アビスフィン Lv100
243,collector,収集・配合,591097156,completed,1,,,1000,400,80,752,530,222,15938,520,232,0,0,794,121,1,280,0,77,54,112,24,23,420,421,362,0.8598574821852731,1,10,0,3646,218760,752,45,11,349289,64480,5600,156125,419449,395885,0.9438215373025087,80,23564,100,12,222,584,,24,62,26,13,ドゥームゲイザー Lv98 / 雲ぷる Lv97 / アビスジェリー Lv100
244,rush,速攻,939197356,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,465,243,222,1703,247,218,0,0,666,0,0,9,0,0,0,3,2,2,0,1,1,1,0,0,0,807,48420,465,26,8,47037,10000,2750,11027,59867,59447,0.9929844488616433,80,420,49,9,,,,3,33,3,6,トゲホッグ Lv49 / ぷるミン Lv49 / プフバット Lv49
245,balanced,バランス,1358411718,stuck,0,demon_gate,boss_retry_cap,1000,400,80,696,462,234,32591,471,225,0,0,727,83,1,386,0,112,82,29,13,12,0,1,1,1,0,0,0,3683,220980,696,40,11,324924,41780,5600,133438,372384,354418,0.9517541032912262,80,17966,100,12,,,,14,57,14,11,ルーメンオウル Lv100 / コーラルルーメ Lv100 / ルミネル Lv100
246,collector,収集・配合,842984659,completed,1,,,1000,400,80,573,394,179,11288,391,182,0,0,677,112,1,238,0,81,24,108,25,24,305,306,248,0.8104575163398693,1,36,0,3124,187440,573,45,10,242638,64480,4500,98384,311698,301074,0.9659157261195132,80,10624,96,11,162,384,,25,62,26,13,パールセラフ Lv89 / ストームジン Lv85 / ルーメンオウル Lv96
247,rush,速攻,4020247642,stuck,0,snowfield,boss_retry_cap,1000,400,80,337,176,161,1254,181,156,0,0,480,0,0,9,0,0,0,3,2,2,0,1,1,1,0,0,0,530,31800,337,25,7,28507,9000,2100,7530,39687,39330,0.9910046110817144,80,357,41,8,,,,3,29,3,5,ドリモール Lv40 / ぷるミン Lv41 / プフバット Lv41
248,balanced,バランス,4249330834,completed,1,,,1000,400,80,917,609,308,31152,615,302,0,0,983,128,1,339,0,127,95,43,14,13,0,1,1,1,0,0,0,4028,241680,917,44,12,451651,64330,6850,251582,522911,493262,0.94330010269434,80,29649,100,13,197,,,15,63,15,13,アビスジェリー Lv100 / 雲ぷる Lv100 / ルミネル Lv100
249,collector,収集・配合,2389637460,completed,1,,,1000,400,80,778,563,215,7950,541,237,0,0,820,143,1,78,0,43,0,145,31,29,454,455,376,0.8263736263736263,3,92,35,3883,232980,778,45,12,319049,64480,6850,123883,390459,379563,0.9720943812282468,80,10896,100,13,205,651,,29,65,35,13,ドゥームゲイザー Lv84 / アビスジェリー Lv94 / アビスフィン Lv100
250,rush,速攻,1806079907,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,489,256,233,1959,258,231,0,0,702,0,0,12,0,0,0,2,2,2,0,1,1,1,0,0,0,840,50400,489,26,8,49276,10000,2750,11238,62106,61638,0.9924644961839436,80,468,50,9,,,,3,32,3,6,ペブロン Lv50 / ぷるミン Lv50 / リーフリン Lv50
251,balanced,バランス,837661836,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,490,340,150,2319,297,193,0,0,605,59,1,32,0,0,0,30,9,8,0,1,1,1,0,0,0,1268,76080,490,31,9,86774,13180,3550,26273,103584,102353,0.9881159252394193,30,1231,60,10,,,,10,35,10,7,スノーフェア Lv59 / グルーモス Lv60 / クリスタゴン Lv59
252,collector,収集・配合,1235685807,completed,1,,,1000,400,80,664,462,202,20107,461,203,0,0,721,106,1,334,0,140,55,105,21,19,365,366,313,0.855191256830601,0,0,0,3853,231180,664,44,11,323237,64330,5600,126509,393247,375939,0.9559869496779377,80,17308,100,12,49,530,,22,62,22,13,ドゥームゲイザー Lv88 / 雲ぷる Lv99 / ルーメンオウル Lv100
253,rush,速攻,4069514254,stuck,0,tower,boss_retry_cap,1000,400,80,265,140,125,930,141,124,0,0,375,0,0,7,0,0,0,4,2,2,0,1,1,1,0,0,0,308,18480,265,23,6,15792,6400,1550,5058,23822,23538,0.9880782469985727,80,284,33,7,,,,3,24,3,4,アワマリン Lv31 / つぼみラビ Lv32 / ぷるミン Lv33
254,balanced,バランス,2816685795,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,849,564,285,3772,575,274,0,0,872,270,1,32,0,0,0,46,13,12,0,1,1,1,0,0,0,3807,228420,849,42,12,462201,54980,6850,273636,524111,502056,0.9579192194019969,80,22055,100,13,140,,,14,63,14,12,ヘルナイト Lv100 / クラッグベア Lv100 / アイスタートル Lv100
255,collector,収集・配合,3238645226,completed,1,,,1000,400,80,975,698,277,41991,682,293,0,0,1015,185,1,298,0,209,172,114,30,28,578,579,510,0.8808290155440415,2,70,0,3782,226920,975,45,13,500695,64480,8250,292456,573505,548276,0.9560091019258768,80,25229,100,14,65,666,,29,66,32,13,ドゥームゲイザー Lv100 / アビスジェリー Lv100 / ルーメンオウル Lv100
256,rush,速攻,3339373798,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,477,251,226,1667,257,220,0,0,707,0,0,8,0,0,0,4,2,2,0,1,1,1,0,0,0,1148,68880,477,28,8,68077,12500,2750,13883,83407,82763,0.9922788255182419,80,644,57,9,,,,3,33,3,7,ドリモール Lv53 / リーフリン Lv57 / ぷるミン Lv57
257,balanced,バランス,1068375784,completed,1,,,1000,400,80,625,415,210,5387,423,202,0,0,658,103,1,87,0,37,0,77,13,11,0,1,1,1,0,0,0,3983,238980,625,43,11,271806,63480,5600,80238,340966,319218,0.9362165142565534,80,21748,100,12,527,,,14,61,14,13,アビスジェリー Lv92 / ヘルナイト Lv89 / シンダーホーン Lv100
258,collector,収集・配合,257421299,completed,1,,,1000,400,80,863,615,248,29188,609,254,0,0,924,166,1,378,0,129,102,99,30,28,498,499,437,0.875751503006012,2,48,0,3727,223620,863,45,12,412802,64480,6850,211188,484212,459708,0.9493940670615351,80,24504,100,13,62,620,,29,63,32,13,ドゥームゲイザー Lv100 / 雲ぷる Lv100 / ルーメンオウル Lv100
259,rush,速攻,377640332,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,520,272,248,1660,279,241,0,0,743,0,0,9,0,0,0,4,2,2,0,1,1,1,0,0,0,1262,75720,520,28,9,75243,12500,3550,15043,91373,90763,0.9933240672846464,80,610,59,10,,,,3,33,3,7,グルーモス Lv57 / ぷるミン Lv59 / リーフリン Lv59
260,balanced,バランス,2962304583,stuck,0,demon_gate,boss_retry_cap,1000,400,80,928,617,311,15487,627,301,0,0,968,92,1,197,0,69,60,39,15,13,0,1,1,1,0,0,0,4070,244200,928,42,12,384055,49630,6850,178813,440615,423013,0.9600512919442143,80,17602,100,13,478,,,16,56,16,11,コーラルルーメ Lv100 / クリスタゴン Lv100 / グルーモス Lv100
261,collector,収集・配合,4262330937,stuck,0,sky_ruins,campaign_battle_cap_at_boss,1000,400,80,1000,723,277,48335,715,285,0,0,1063,201,1,389,0,204,146,86,27,25,591,592,541,0.9138513513513513,2,68,0,3684,221040,1000,44,13,515964,55980,8250,298266,580274,548856,0.9458566125657879,80,31418,100,14,247,,,26,62,30,12,アビスジェリー Lv100 / ルーメンオウル Lv100 / コーラルルーメ Lv100
262,rush,速攻,3953894548,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,540,280,260,2039,285,255,0,0,781,0,0,10,0,0,0,2,2,2,0,1,1,1,0,0,0,892,53520,540,26,8,53443,10000,2750,12277,66273,65797,0.9928175878562914,80,476,52,9,,,,3,32,3,6,トゲホッグ Lv51 / ぷるミン Lv52 / プフバット Lv52
263,balanced,バランス,2872653043,completed,1,,,1000,400,80,776,517,259,8269,521,255,0,0,805,194,1,168,0,35,34,45,14,12,0,1,1,1,0,0,0,4502,270120,776,44,12,342125,64330,6850,113999,413385,384119,0.929204010788974,80,29266,100,13,439,,,15,61,15,13,雲ぷる Lv95 / ヘルナイト Lv93 / スチールバグ Lv100
264,collector,収集・配合,2203196763,stuck,0,sky_ruins,boss_training_campaign_cap,1000,400,80,1000,724,276,45730,706,294,0,0,1002,159,1,304,0,249,162,84,26,23,594,595,534,0.8974789915966387,1,6,0,3366,201960,1000,44,13,487213,55980,8250,289792,551523,521452,0.9454764352529269,80,30071,100,14,69,,,26,65,28,12,アビスジェリー Lv100 / ルーメンオウル Lv100 / ルミネル Lv100
265,rush,速攻,3778539839,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,473,246,227,1920,252,221,0,0,675,0,0,11,0,0,0,2,2,2,0,1,1,1,0,0,0,819,49140,473,26,8,47919,10000,2750,11162,60749,60302,0.9926418541869002,80,447,50,9,,,,3,34,3,6,ペブロン Lv49 / つぼみラビ Lv49 / ぷるミン Lv50
266,balanced,バランス,2230805033,completed,1,,,1000,400,80,673,445,228,8013,453,220,0,0,724,168,1,322,0,27,26,40,12,12,0,1,1,1,0,0,0,4357,261420,673,43,11,284822,63480,5600,71123,353982,332543,0.9394347735195575,80,21439,100,12,214,,,13,63,13,13,ヘルナイト Lv90 / 雲ぷる Lv92 / コーラルルーメ Lv100
267,collector,収集・配合,2950269841,completed,1,,,1000,400,80,795,557,238,13753,555,240,0,0,857,154,1,260,0,69,38,83,26,26,421,422,371,0.8791469194312796,1,40,0,4243,254580,795,45,12,331037,64480,6850,112099,402447,387729,0.9634287247761817,80,14718,99,13,285,647,,26,64,28,13,ドゥームゲイザー Lv95 / アビスジェリー Lv99 / 雲ぷる Lv98
268,rush,速攻,566351469,stuck,0,tower,boss_retry_cap,1000,400,80,285,150,135,1120,151,134,0,0,431,0,0,15,0,0,0,2,2,2,0,1,1,1,0,0,0,317,19020,285,23,6,16956,6400,1550,5673,24986,24693,0.9882734331225487,80,293,33,7,,,,3,23,3,4,リーフリン Lv33 / つぼみラビ Lv32 / ぷるミン Lv33
269,balanced,バランス,573222570,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,929,630,299,32657,604,325,0,0,1044,178,1,220,0,156,147,69,15,13,0,1,1,1,0,0,0,3659,219540,929,43,12,496204,55830,6850,317838,558964,537378,0.9613821283660486,80,21586,100,13,,,,16,61,16,12,アビスジェリー Lv100 / ルミネル Lv100 / スノーフェア Lv100
270,collector,収集・配合,1450227335,completed,1,,,1000,400,80,734,535,199,13670,545,189,0,0,683,129,1,341,0,51,26,95,27,24,435,436,385,0.8830275229357798,4,103,90,3566,213960,734,45,11,284448,64480,5600,106244,354608,341954,0.9643155258764607,80,12654,100,12,116,280,,24,64,32,13,グレイシャーファング Lv100 / アビスジェリー Lv91 / 雲ぷる Lv97
271,rush,速攻,2390768681,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,533,281,252,1915,283,250,0,0,765,0,0,10,0,0,0,2,2,2,0,1,1,1,0,0,0,1231,73860,533,28,9,73894,12500,3550,15648,90024,89508,0.9942681951479605,80,516,59,10,,,,3,34,3,7,ドリモール Lv57 / ぷるミン Lv59 / リーフリン Lv59
272,balanced,バランス,2976886084,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,825,556,269,31503,543,282,0,0,916,92,1,318,0,109,104,60,14,13,0,1,1,1,0,0,0,3668,220080,825,43,12,427607,55830,6850,247743,490367,467823,0.9540262701201345,80,22544,100,13,198,,,15,63,15,12,コーラルルーメ Lv100 / ルーメンオウル Lv100 / ヨミオオカミ Lv100
273,collector,収集・配合,4045053471,completed,1,,,1000,400,80,816,579,237,21173,561,255,0,0,917,168,1,252,0,123,71,115,30,29,458,459,394,0.8583877995642701,1,32,0,3664,219840,816,45,12,386789,64480,6850,191144,458199,433884,0.9469335376113872,80,24315,100,13,191,635,,30,64,32,13,ドゥームゲイザー Lv100 / アビスジェリー Lv100 / ルーメンオウル Lv100
274,rush,速攻,2934491926,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,651,340,311,2502,342,309,0,0,965,0,0,11,0,0,0,3,2,2,0,1,1,1,0,0,0,1328,79680,651,28,9,83167,12500,3550,19124,99297,98804,0.995035096730012,80,493,61,10,,,,3,35,3,7,ペブロン Lv59 / リーフリン Lv61 / ぷるミン Lv61
275,balanced,バランス,3571605732,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,949,631,318,3679,642,307,0,0,1000,197,1,19,0,0,0,54,11,9,0,1,1,1,0,0,0,3965,237900,949,42,12,487570,54980,6850,289736,549480,527636,0.9602460508116765,80,21844,100,13,449,,,12,64,12,12,アビスフィン Lv100 / アイアンマンティス Lv100 / クリスタゴン Lv100
276,collector,収集・配合,1725864611,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,973,705,268,55908,685,288,0,0,1089,226,1,379,0,257,190,91,28,26,613,614,549,0.8941368078175895,2,77,0,3319,199140,973,44,13,585984,55980,8250,388331,650294,618121,0.9505254546405164,80,32173,100,14,169,502,,27,63,31,12,ドゥームゲイザー Lv100 / ルーメンオウル Lv100 / アビスジェリー Lv100
277,rush,速攻,4141311737,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,468,245,223,1789,248,220,0,0,680,0,0,10,0,0,0,3,2,2,0,1,1,1,0,0,0,781,46860,468,26,8,45397,10000,2750,10903,58227,57763,0.9920311882803511,80,464,49,9,,,,3,31,3,6,トゲホッグ Lv48 / ぷるミン Lv49 / リーフリン Lv49
278,balanced,バランス,517381964,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,568,425,143,2747,283,285,0,0,891,36,1,22,0,0,0,35,8,8,0,1,1,1,0,0,0,1310,78600,568,31,9,86037,13180,3550,23102,102847,101702,0.9888669577138857,8,1145,62,10,,,,9,34,9,7,スノーフェア Lv60 / グルーモス Lv62 / クリスタゴン Lv60
279,collector,収集・配合,3121267630,completed,1,,,1000,400,80,586,405,181,12328,402,184,0,0,648,92,1,254,0,53,43,103,27,25,324,325,266,0.8184615384615385,0,0,0,3523,211380,586,44,11,274813,64330,5600,104265,344823,331845,0.9623632994318825,80,12978,100,12,174,454,,28,61,28,13,ドゥームゲイザー Lv90 / アビスジェリー Lv99 / コーラルルーメ Lv100
280,rush,速攻,4279262872,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,440,233,207,1609,232,208,0,0,618,0,0,9,0,0,0,2,2,2,0,1,1,1,0,0,0,768,46080,440,26,8,43822,10000,2750,10151,56652,56231,0.9925686648308975,80,421,48,9,,,,3,32,3,6,トゲホッグ Lv48 / ぷるミン Lv48 / リーフリン Lv48
281,balanced,バランス,975306420,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,869,586,283,22512,570,299,0,0,992,274,1,164,0,132,128,57,13,13,0,1,1,1,0,0,0,3610,216600,869,42,12,452546,54980,6850,275663,514456,492263,0.9568612281711166,80,22193,100,13,396,,,14,64,14,12,ルーメンオウル Lv100 / アビスフィン Lv100 / クリスタゴン Lv100
282,collector,収集・配合,3654306619,stuck,0,demon_gate,boss_retry_cap,1000,400,80,940,679,261,35116,666,274,0,0,1021,210,1,351,0,152,106,103,21,20,567,568,513,0.903169014084507,3,93,0,3721,223260,940,43,13,479444,49780,8250,259797,537554,511407,0.9513593052977003,80,26147,100,14,605,,,19,57,24,11,アビスジェリー Lv100 / コーラルルーメ Lv100 / アイスタートル Lv100
283,rush,速攻,1867795901,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,455,237,218,1492,243,212,0,0,622,0,0,7,0,0,0,2,2,2,0,1,1,1,0,0,0,765,45900,455,26,8,44094,10000,2750,10607,56924,56507,0.9926744431171386,80,417,48,9,,,,3,33,3,6,リーファウル Lv47 / ぷるミン Lv48 / プフバット Lv48
284,balanced,バランス,484778323,completed,1,,,1000,400,80,776,517,259,15844,517,259,0,0,832,110,1,231,0,81,43,75,13,12,0,1,1,1,0,0,0,3826,229560,776,43,12,360537,63480,6850,171223,430947,400783,0.9300053138785048,80,30164,100,13,184,578,,14,62,14,13,ドゥームゲイザー Lv100 / コーラルルーメ Lv100 / ルミネル Lv100
285,collector,収集・配合,2778604021,stuck,0,sky_ruins,boss_stalled,1000,400,80,790,571,219,30117,525,264,1,1,977,123,1,400,0,164,111,92,25,24,451,452,365,0.8075221238938053,2,79,0,3621,217260,790,44,11,310967,55980,5600,118831,372627,358641,0.9624664879356568,80,13986,100,12,193,646,,24,63,28,12,アビスジェリー Lv97 / ルーメンオウル Lv97 / コーラルルーメ Lv100
286,rush,速攻,2172223321,stuck,0,tower,boss_retry_cap,1000,400,80,271,143,128,991,144,127,0,0,385,0,0,10,0,0,0,4,2,2,0,1,1,1,0,0,0,310,18600,271,23,6,16101,6400,1550,5217,24131,23817,0.9869876921801831,80,314,33,7,,,,3,25,3,4,アワマリン Lv31 / リーフリン Lv32 / ぷるミン Lv33
