run,profile,stage_index,stage_id,stage_name,req_level,boss_level,unlock_wins,reached,cleared,entry_highest_level,boss_start_highest_level,clear_highest_level,normalBattles,normalCombatWins,scoutWins,normalLosses,scoutEncounters,bossAttempts,bossLosses,bossTurns,recruitmentBossBattles,recruitmentBossLosses,totalBattles,totalTurns,guardTurns,maxGuardStreak,maxBattleTurns,battles50Plus,guardLoopBattles,stalledBattles,kos,trainingBooks,fusions,levelRecoveryBattles,gold_at_entry,gold_at_clear,scenario
141,collector,4,volcano,ほむら火山,8,14,4,1,1,13,11,13,4,1,3,0,9,1,0,4,5,5,10,50,0,0,7,0,0,0,11,0,0,0,2331,4767,finalist
141,collector,5,tower,星晶の塔,12,20,5,1,1,13,16,23,42,36,2,4,14,12,11,150,5,5,59,325,4,1,33,0,0,0,68,65,0,0,2517,2611,finalist
142,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,3,2,1,0,1,2,1,12,0,0,5,21,0,0,7,0,0,0,2,3,0,0,230,942,finalist
142,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,9,3,2,1,0,1,2,1,16,0,0,5,25,0,0,10,0,0,0,5,9,0,0,942,1028,finalist
142,rush,3,brook,しずく湖畔,5,10,3,1,1,9,10,12,4,4,0,0,0,2,1,10,0,0,6,18,0,0,5,0,0,0,5,21,0,0,1028,1838,finalist
142,rush,4,volcano,ほむら火山,8,14,4,1,1,12,13,14,4,4,0,0,0,1,0,6,0,0,5,14,0,0,6,0,0,0,2,0,0,0,1838,3401,finalist
142,rush,5,tower,星晶の塔,12,20,5,1,0,14,15,0,45,45,0,0,0,40,40,198,0,0,85,302,0,0,7,0,0,0,120,165,0,0,3401,0,finalist
143,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,2,2,1,4,2,1,18,1,0,8,39,4,1,11,0,0,0,5,2,0,0,230,1096,finalist
143,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,5,8,4,3,1,0,3,2,1,23,2,0,8,54,2,1,12,0,0,0,4,5,0,0,2294,2951,finalist
143,balanced,3,brook,しずく湖畔,5,10,3,1,1,9,10,11,3,2,1,0,3,1,0,6,2,2,6,32,2,1,8,0,0,0,8,0,0,0,3219,4856,finalist
143,balanced,4,volcano,ほむら火山,8,14,4,1,1,11,12,14,7,5,1,1,6,2,1,14,2,2,11,61,2,1,9,0,0,0,18,15,0,0,3762,4327,finalist
143,balanced,5,tower,星晶の塔,12,20,5,1,1,14,17,27,41,40,1,0,3,19,18,93,2,2,62,179,6,1,10,0,0,0,64,146,0,0,3352,2214,finalist
144,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,4,1,0,2,2,1,12,1,0,8,25,2,1,8,0,0,0,2,0,0,0,230,1272,finalist
144,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,8,8,0,0,2,3,2,42,1,0,12,104,2,1,22,0,0,0,5,5,0,0,1350,2865,finalist
144,collector,3,brook,しずく湖畔,5,10,3,1,1,11,11,15,15,13,2,0,7,5,4,63,5,4,25,119,0,0,20,0,0,0,27,33,0,0,3179,1305,finalist
144,collector,4,volcano,ほむら火山,8,14,4,1,1,12,13,15,4,2,2,0,7,1,0,6,5,5,10,71,1,1,24,0,0,0,17,0,0,0,992,3202,finalist
144,collector,5,tower,星晶の塔,12,20,5,1,1,15,15,23,44,40,1,3,13,13,12,74,5,5,62,280,12,1,25,0,0,0,70,60,0,0,1692,2288,finalist
145,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,3,2,1,0,1,2,1,12,0,0,5,23,0,0,6,0,0,0,3,2,0,0,230,998,finalist
145,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,9,3,2,1,0,1,2,1,19,0,0,5,32,0,0,11,0,0,0,6,10,0,0,998,1713,finalist
145,rush,3,brook,しずく湖畔,5,10,3,1,1,9,10,13,5,5,0,0,0,3,2,20,0,0,8,33,0,0,8,0,0,0,9,30,0,0,1713,1157,finalist
145,rush,4,volcano,ほむら火山,8,14,4,1,1,13,14,14,4,4,0,0,0,1,0,7,0,0,5,16,0,0,7,0,0,0,2,0,0,0,1157,2729,finalist
145,rush,5,tower,星晶の塔,12,20,5,1,0,14,16,0,48,45,0,3,0,40,40,174,0,0,88,357,0,0,9,0,0,0,147,145,0,0,2729,0,finalist
146,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,4,2,2,0,3,2,1,14,1,0,7,28,1,1,10,0,0,0,3,2,0,0,230,1123,finalist
146,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,4,4,0,0,1,2,1,29,1,0,7,56,2,1,18,0,0,0,3,9,0,0,1381,2662,finalist
146,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,7,6,1,0,3,3,2,11,2,2,12,31,1,1,7,0,0,0,9,24,0,0,2796,2605,finalist
146,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,12,13,4,3,1,0,3,1,0,4,2,0,7,25,1,1,6,0,0,0,2,0,0,0,2018,3003,finalist
146,balanced,5,tower,星晶の塔,12,20,5,1,1,14,15,21,15,14,1,0,6,6,5,27,2,2,23,77,1,1,7,0,0,0,22,102,0,0,4717,1894,finalist
147,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,4,1,0,2,2,1,12,1,0,8,29,1,1,7,0,0,0,2,0,0,0,230,1280,finalist
147,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,8,6,2,0,4,3,2,46,2,0,13,118,4,1,21,0,0,0,4,6,0,0,1358,2948,finalist
147,collector,3,brook,しずく湖畔,5,10,3,1,1,11,7,11,12,11,1,0,7,4,3,18,5,5,21,68,1,1,6,0,0,0,16,11,0,0,3716,2674,finalist
147,collector,4,volcano,ほむら火山,8,14,4,1,1,11,11,13,4,2,2,0,7,1,0,4,5,4,10,99,2,1,23,0,0,0,15,0,0,0,1414,3305,finalist
147,collector,5,tower,星晶の塔,12,20,5,1,1,14,14,19,17,16,1,0,8,5,4,26,5,5,27,104,4,1,8,0,0,0,31,49,0,0,2473,2241,finalist
148,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,5,4,0,1,1,3,2,12,0,0,8,25,0,0,5,0,0,0,3,7,0,0,230,697,finalist
148,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,5,2,2,1,3,3,2,19,0,0,8,38,0,0,9,0,0,0,10,11,0,0,697,785,finalist
148,rush,3,brook,しずく湖畔,5,10,3,1,1,10,10,13,4,4,0,0,0,2,1,10,0,0,6,20,0,0,6,0,0,0,5,14,0,0,785,2067,finalist
148,rush,4,volcano,ほむら火山,8,14,4,1,1,13,13,15,6,6,0,0,0,3,2,16,0,0,9,30,0,0,6,0,0,0,8,32,0,0,2067,1167,finalist
148,rush,5,tower,星晶の塔,12,20,5,1,0,15,17,0,45,45,0,0,0,40,40,174,0,0,85,300,0,0,7,0,0,0,131,134,0,0,1167,0,finalist
149,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,4,2,2,0,3,2,1,14,1,0,7,26,2,1,10,0,0,0,3,2,0,0,230,1121,finalist
149,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,9,2,1,1,0,2,1,0,16,1,0,4,29,1,1,16,0,0,0,1,0,0,0,1619,3483,finalist
149,balanced,3,brook,しずく湖畔,5,10,3,1,1,9,10,11,3,2,1,0,5,1,0,5,2,2,6,26,0,0,8,0,0,0,4,0,0,0,3877,4743,finalist
149,balanced,4,volcano,ほむら火山,8,14,4,1,1,11,10,13,6,5,1,0,3,2,1,7,2,2,10,33,0,0,6,0,0,0,6,10,0,0,3674,4181,finalist
149,balanced,5,tower,星晶の塔,12,20,5,1,1,13,15,23,27,26,1,0,4,12,11,105,2,2,41,188,2,1,20,0,0,0,42,107,0,0,3239,3048,finalist
150,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,4,1,0,4,2,1,10,3,0,10,44,1,1,13,0,0,0,4,0,0,0,230,1277,finalist
150,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,8,10,5,3,2,0,3,2,1,21,1,0,8,40,0,0,12,0,0,0,6,4,0,0,2631,3513,finalist
150,collector,3,brook,しずく湖畔,5,10,3,1,1,8,10,14,9,7,2,0,7,3,2,25,5,3,17,86,1,1,12,0,0,0,20,11,0,0,3907,4309,finalist
150,collector,4,volcano,ほむら火山,8,14,4,1,1,15,12,15,4,1,3,0,8,1,0,3,5,0,10,79,1,1,23,0,0,0,6,0,0,0,3351,7057,finalist
150,collector,5,tower,星晶の塔,12,20,5,1,1,22,21,24,14,11,3,0,9,4,3,24,5,5,23,82,4,1,8,0,0,0,25,52,0,0,20142,14935,finalist
151,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,3,1,2,0,2,2,1,14,0,0,5,23,0,0,10,0,0,0,3,3,0,0,230,921,finalist
151,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,9,3,3,0,0,0,2,1,10,0,0,5,18,0,0,5,0,0,0,3,7,0,0,921,1376,finalist
151,rush,3,brook,しずく湖畔,5,10,3,1,1,9,10,13,5,5,0,0,0,3,2,15,0,0,8,27,0,0,6,0,0,0,7,32,0,0,1376,1161,finalist
151,rush,4,volcano,ほむら火山,8,14,4,1,1,13,14,16,5,5,0,0,0,2,1,10,0,0,7,24,0,0,5,0,0,0,6,23,0,0,1161,1188,finalist
151,rush,5,tower,星晶の塔,12,20,5,1,0,16,17,0,50,45,0,5,0,40,40,163,0,0,90,341,0,0,8,0,0,0,157,123,0,0,1188,0,finalist
152,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,4,4,0,0,2,2,1,10,2,0,8,31,2,1,6,0,0,0,1,2,0,0,230,1065,finalist
152,balanced,2,cave,こだま洞くつ,3,7,2,1,1,8,6,7,2,1,1,0,3,1,0,13,2,1,5,35,1,1,13,0,0,0,3,0,0,0,2661,3201,finalist
152,balanced,3,brook,しずく湖畔,5,10,3,1,1,8,8,9,3,2,1,0,4,1,0,6,2,2,6,26,0,0,6,0,0,0,5,0,0,0,2951,4288,finalist
152,balanced,4,volcano,ほむら火山,8,14,4,1,1,9,11,13,4,3,1,0,3,1,0,4,2,1,7,31,1,1,9,0,0,0,7,0,0,0,3322,5988,finalist
152,balanced,5,tower,星晶の塔,12,20,5,1,1,13,16,24,31,30,1,0,4,14,13,63,2,2,47,154,5,1,9,0,0,0,49,141,0,0,5496,1850,finalist
153,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,4,1,0,4,2,1,11,3,0,10,44,2,1,8,0,0,0,4,0,0,0,230,1272,finalist
153,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,5,3,2,0,3,2,1,24,1,0,8,45,2,1,17,0,0,0,5,3,0,0,1926,3358,finalist
153,collector,3,brook,しずく湖畔,5,10,3,1,1,10,9,12,6,4,2,0,8,2,1,14,5,5,13,69,5,1,11,0,0,0,20,6,0,0,3752,4818,finalist
153,collector,4,volcano,ほむら火山,8,14,4,1,1,12,12,14,5,3,1,1,9,1,0,5,5,5,11,59,0,0,8,0,0,0,22,0,0,0,2545,3901,finalist
153,collector,5,tower,星晶の塔,12,20,5,1,1,14,13,22,40,33,2,5,14,11,10,267,5,5,56,415,3,1,87,2,0,0,64,56,0,0,2061,2643,finalist
154,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,3,2,1,0,1,2,1,12,0,0,5,20,0,0,7,0,0,0,2,3,0,0,230,939,finalist
154,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,9,4,3,1,0,1,3,2,23,0,0,7,35,0,0,8,0,0,0,8,13,0,0,939,752,finalist
154,rush,3,brook,しずく湖畔,5,10,3,1,1,9,10,14,7,7,0,0,0,5,4,26,0,0,12,43,0,0,6,0,0,0,15,33,0,0,752,1136,finalist
154,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,17,8,8,0,0,0,5,4,24,0,0,13,48,0,0,6,0,0,0,14,25,0,0,1136,945,finalist
154,rush,5,tower,星晶の塔,12,20,5,1,0,17,17,0,49,45,0,4,0,40,40,173,0,0,89,339,0,0,6,0,0,0,159,132,0,0,945,0,finalist
155,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,4,2,2,0,4,2,1,13,2,0,8,31,1,1,9,0,0,0,3,2,0,0,230,1121,finalist
155,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,8,9,2,2,0,0,2,1,0,14,2,0,5,43,0,0,15,0,0,0,2,0,0,0,2577,3348,finalist
155,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,13,3,2,1,0,3,1,0,4,2,1,6,24,0,0,6,0,0,0,4,0,0,0,3616,6423,finalist
155,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,11,15,10,9,1,0,3,4,3,24,2,2,16,59,1,1,9,0,0,0,11,40,0,0,5860,3395,finalist
155,balanced,5,tower,星晶の塔,12,20,5,1,1,15,16,22,16,14,1,1,4,6,5,30,2,2,24,85,2,1,7,0,0,0,25,77,0,0,2630,4039,finalist
156,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,9,7,1,1,4,3,2,21,2,0,14,56,2,1,8,0,0,0,6,1,0,0,230,1159,finalist
156,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,5,9,5,4,1,0,3,2,1,35,2,0,9,78,2,1,20,0,0,0,2,3,0,0,1735,3228,finalist
156,collector,3,brook,しずく湖畔,5,10,3,1,1,10,10,14,9,7,2,0,7,3,2,24,5,4,17,84,5,1,14,0,0,0,22,13,0,0,3496,4208,finalist
156,collector,4,volcano,ほむら火山,8,14,4,1,1,14,12,12,4,1,3,0,8,1,0,5,5,5,10,58,0,0,8,0,0,0,19,0,0,0,2732,3642,finalist
156,collector,5,tower,星晶の塔,12,20,5,1,1,12,15,24,43,37,1,5,11,12,11,80,5,5,60,413,10,1,27,0,0,0,79,62,0,0,1924,4455,finalist
157,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,3,1,2,0,2,2,1,15,0,0,5,24,0,0,10,0,0,0,3,3,0,0,230,925,finalist
157,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,9,3,3,0,0,0,2,1,14,0,0,5,23,0,0,7,0,0,0,5,7,0,0,925,1383,finalist
157,rush,3,brook,しずく湖畔,5,10,3,1,1,9,10,12,5,5,0,0,0,3,2,14,0,0,8,23,0,0,6,0,0,0,8,23,0,0,1383,1851,finalist
157,rush,4,volcano,ほむら火山,8,14,4,1,1,12,13,16,7,7,0,0,0,4,3,20,0,0,11,46,0,0,6,0,0,0,14,34,0,0,1851,1208,finalist
157,rush,5,tower,星晶の塔,12,20,5,1,0,16,17,0,49,45,0,4,0,40,40,167,0,0,89,329,0,0,6,0,0,0,156,134,0,0,1208,0,finalist
158,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,4,3,1,0,2,2,1,10,1,0,7,25,1,1,7,0,0,0,2,2,0,0,230,1136,finalist
158,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,7,9,2,1,1,0,3,1,0,12,1,0,4,27,1,1,12,0,0,0,1,0,0,0,1214,3497,finalist
158,balanced,3,brook,しずく湖畔,5,10,3,1,1,7,8,11,5,4,1,0,4,2,1,11,2,2,9,29,2,1,7,0,0,0,7,7,0,0,3631,4239,finalist
158,balanced,4,volcano,ほむら火山,8,14,4,1,1,11,11,12,4,3,1,0,4,1,0,4,2,2,7,22,0,0,5,0,0,0,5,0,0,0,3284,4474,finalist
158,balanced,5,tower,星晶の塔,12,20,5,1,1,12,14,23,31,28,1,2,9,13,12,63,2,2,46,154,9,1,7,0,0,0,51,106,0,0,3466,3051,finalist
159,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,8,8,0,0,1,3,2,15,1,0,12,37,2,1,6,0,0,0,2,0,0,0,230,1159,finalist
159,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,5,10,8,6,2,0,3,3,2,32,1,0,12,57,3,1,16,0,0,0,4,7,0,0,1357,2966,finalist
159,collector,3,brook,しずく湖畔,5,10,3,1,1,10,10,13,9,6,3,0,8,3,2,16,5,5,17,59,0,0,7,0,0,0,22,13,0,0,3100,2483,finalist
159,collector,4,volcano,ほむら火山,8,14,4,1,1,13,13,16,10,8,2,0,8,3,2,21,5,5,18,105,2,1,10,0,0,0,27,13,0,0,1313,2944,finalist
159,collector,5,tower,星晶の塔,12,20,5,1,1,16,14,23,55,48,2,5,12,16,15,127,5,5,76,446,8,1,23,0,0,0,92,57,0,0,1556,3545,finalist
160,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,3,3,0,0,2,2,1,8,0,0,5,17,0,0,4,0,0,0,1,5,0,0,230,778,finalist
160,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,7,13,23,21,0,2,4,20,19,59,0,0,43,107,0,0,4,0,0,0,21,37,0,0,778,534,finalist
160,rush,3,brook,しずく湖畔,5,10,3,1,1,13,13,14,3,1,2,0,2,1,0,5,0,0,4,13,0,0,5,0,0,0,1,0,0,0,534,1812,finalist
160,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,15,4,4,0,0,0,1,0,6,0,0,5,18,0,0,6,0,0,0,4,0,0,0,1812,2892,finalist
160,rush,5,tower,星晶の塔,12,20,5,1,0,15,16,0,45,45,0,0,0,40,40,165,0,0,85,297,0,0,6,0,0,0,136,161,0,0,2892,0,finalist
161,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,6,6,0,0,3,3,2,10,2,0,11,36,1,1,6,0,0,0,2,5,0,0,230,889,finalist
161,balanced,2,cave,こだま洞くつ,3,7,2,1,1,8,8,11,7,4,2,1,4,3,2,29,1,0,11,52,1,1,12,0,0,0,7,14,0,0,1665,2042,finalist
161,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,8,10,5,4,1,0,3,2,1,7,2,2,9,25,0,0,5,0,0,0,7,10,0,0,2356,2639,finalist
161,balanced,4,volcano,ほむら火山,8,14,4,1,1,10,11,13,4,4,0,0,6,1,0,4,2,2,7,29,1,1,6,0,0,0,6,0,0,0,2045,4372,finalist
161,balanced,5,tower,星晶の塔,12,20,5,1,1,13,15,22,34,28,1,5,8,13,12,81,2,2,49,187,1,1,17,0,0,0,55,93,0,0,3387,1859,finalist
162,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,4,1,0,2,2,1,10,1,0,8,31,2,1,5,0,0,0,3,0,0,0,230,1270,finalist
162,collector,2,cave,こだま洞くつ,3,7,2,1,1,5,5,10,8,7,1,0,3,3,2,35,1,0,12,88,3,1,18,0,0,0,5,6,0,0,1348,3095,finalist
162,collector,3,brook,しずく湖畔,5,10,3,1,1,10,10,14,12,10,2,0,7,4,3,21,5,4,21,73,5,1,8,0,0,0,16,18,0,0,3229,2299,finalist
162,collector,4,volcano,ほむら火山,8,14,4,1,1,14,11,13,4,3,1,0,9,1,0,3,5,5,10,58,0,0,8,0,0,0,11,0,0,0,1588,4259,finalist
162,collector,5,tower,星晶の塔,12,20,5,1,1,13,14,22,41,35,3,3,13,12,11,237,5,5,58,465,8,1,53,2,0,0,66,65,0,0,2250,2309,finalist
163,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,3,2,1,0,1,2,1,9,0,0,5,19,0,0,6,0,0,0,2,3,0,0,230,936,finalist
163,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,9,4,2,1,1,2,2,1,13,0,0,6,28,0,0,7,0,0,0,8,9,0,0,936,936,finalist
163,rush,3,brook,しずく湖畔,5,10,3,1,1,9,10,12,4,4,0,0,0,2,1,8,0,0,6,17,0,0,5,0,0,0,5,19,0,0,936,1849,finalist
163,rush,4,volcano,ほむら火山,8,14,4,1,1,12,13,16,5,5,0,0,0,2,1,10,0,0,7,26,0,0,5,0,0,0,7,29,0,0,1849,1441,finalist
163,rush,5,tower,星晶の塔,12,20,5,1,0,16,17,0,49,45,0,4,0,40,40,172,0,0,89,333,0,0,7,0,0,0,147,128,0,0,1441,0,finalist
164,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,4,4,0,2,2,5,1,0,11,1,0,6,30,2,1,11,0,0,0,4,0,0,0,230,1021,finalist
164,balanced,2,cave,こだま洞くつ,3,7,2,1,1,5,5,10,6,5,1,0,2,3,2,33,1,0,10,58,3,1,19,0,0,0,4,13,0,0,1379,2796,finalist
164,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,8,10,5,4,1,0,3,2,1,8,2,2,9,26,1,1,5,0,0,0,7,10,0,0,3190,3239,finalist
164,balanced,4,volcano,ほむら火山,8,14,4,1,1,10,10,13,6,5,1,0,4,2,1,18,2,2,10,40,0,0,12,0,0,0,11,9,0,0,2509,3685,finalist
164,balanced,5,tower,星晶の塔,12,20,5,1,1,13,14,25,45,44,1,0,3,21,20,146,2,2,68,296,1,1,17,0,0,0,70,125,0,0,2854,4270,finalist
165,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,3,2,0,3,2,1,15,1,0,8,34,1,1,10,0,0,0,3,0,0,0,230,1248,finalist
165,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,9,5,4,1,0,4,2,1,30,2,1,9,66,1,1,19,0,0,0,10,4,0,0,1506,3054,finalist
165,collector,3,brook,しずく湖畔,5,10,3,1,1,9,7,11,12,10,2,0,8,4,3,21,5,5,21,69,2,1,8,0,0,0,17,10,0,0,3322,2666,finalist
165,collector,4,volcano,ほむら火山,8,14,4,1,1,11,11,12,4,2,2,0,7,1,0,3,5,5,10,63,0,0,23,0,0,0,15,0,0,0,1409,2110,finalist
165,collector,5,tower,星晶の塔,12,20,5,1,1,12,17,23,33,29,3,1,9,10,9,123,5,5,48,344,3,1,44,0,0,0,52,57,0,0,1115,3511,finalist
166,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,3,3,0,0,1,2,1,7,0,0,5,17,0,0,5,0,0,0,1,4,0,0,230,831,finalist
166,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,6,9,6,3,1,2,4,3,2,14,0,0,9,30,0,0,5,0,0,0,7,10,0,0,831,983,finalist
166,rush,3,brook,しずく湖畔,5,10,3,1,1,9,10,13,5,4,1,0,3,3,2,17,0,0,8,28,0,0,6,0,0,0,8,26,0,0,983,1460,finalist
166,rush,4,volcano,ほむら火山,8,14,4,1,1,13,13,14,4,4,0,0,0,1,0,6,0,0,5,15,0,0,6,0,0,0,2,0,0,0,1460,2728,finalist
166,rush,5,tower,星晶の塔,12,20,5,1,0,14,16,0,49,45,0,4,0,40,40,161,0,0,89,332,0,0,7,0,0,0,148,134,0,0,2728,0,finalist
167,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,4,3,1,0,3,2,1,10,2,0,8,33,1,1,7,0,0,0,2,2,0,0,230,1137,finalist
167,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,8,9,2,1,1,0,3,1,0,10,2,2,5,35,1,1,11,0,0,0,7,0,0,0,1713,3149,finalist
167,balanced,3,brook,しずく湖畔,5,10,3,1,1,9,10,13,7,6,1,0,3,3,2,17,2,2,12,49,1,1,9,0,0,0,13,28,0,0,2440,1766,finalist
167,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,14,14,4,3,1,0,3,1,0,7,2,2,7,28,0,0,7,0,0,0,8,0,0,0,1369,2554,finalist
167,balanced,5,tower,星晶の塔,12,20,5,1,1,14,14,24,31,30,1,0,3,14,13,63,2,2,47,150,2,1,6,0,0,0,52,104,0,0,1979,3067,finalist
168,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,6,4,1,1,4,2,1,13,2,0,10,49,4,1,9,0,0,0,5,0,0,0,230,1247,finalist
168,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,8,7,1,0,4,3,2,36,2,0,13,82,3,1,16,0,0,0,4,9,0,0,1823,2586,finalist
168,collector,3,brook,しずく湖畔,5,10,3,1,1,11,7,12,12,10,2,0,8,4,3,19,5,4,21,70,2,1,11,0,0,0,15,11,0,0,3094,3742,finalist
168,collector,4,volcano,ほむら火山,8,14,4,1,1,12,13,13,4,2,2,0,5,1,0,4,3,2,8,32,0,0,7,0,0,0,8,0,0,0,2428,3440,finalist
168,collector,5,tower,星晶の塔,12,20,5,1,1,16,16,22,27,25,1,1,11,8,7,32,5,5,40,240,2,1,26,0,0,0,55,81,0,0,5122,2597,finalist
169,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,3,2,1,0,1,2,1,11,0,0,5,21,0,0,7,0,0,0,2,3,0,0,230,939,finalist
169,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,8,3,2,1,0,1,2,1,15,0,0,5,25,0,0,9,0,0,0,5,9,0,0,939,1022,finalist
169,rush,3,brook,しずく湖畔,5,10,3,1,1,8,9,12,4,4,0,0,0,2,1,11,0,0,6,24,0,0,6,0,0,0,7,17,0,0,1022,2059,finalist
169,rush,4,volcano,ほむら火山,8,14,4,1,1,12,13,16,9,8,0,1,0,5,4,24,0,0,14,57,0,0,6,0,0,0,21,35,0,0,2059,1162,finalist
169,rush,5,tower,星晶の塔,12,20,5,1,0,16,17,0,53,45,0,8,0,40,40,165,0,0,93,339,0,0,7,0,0,0,165,123,0,0,1162,0,finalist
170,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,6,6,0,0,2,3,2,14,1,0,10,34,2,1,6,0,0,0,2,5,0,0,230,890,finalist
170,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,4,3,1,0,3,2,1,42,2,0,8,81,3,1,25,0,0,0,3,6,0,0,1038,2504,finalist
170,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,10,12,5,4,1,0,3,2,1,13,2,2,9,32,0,0,8,0,0,0,6,11,0,0,3072,3371,finalist
170,balanced,4,volcano,ほむら火山,8,14,4,1,1,12,12,16,8,7,1,0,3,3,2,47,2,2,13,78,1,1,21,0,0,0,12,31,0,0,2611,2885,finalist
170,balanced,5,tower,星晶の塔,12,20,5,1,1,16,17,27,53,52,1,0,3,25,24,209,2,2,80,316,10,1,17,0,0,0,83,163,0,0,2235,1822,finalist
171,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,4,1,0,6,2,1,12,5,0,12,50,2,1,8,0,0,0,4,0,0,0,230,1277,finalist
171,collector,2,cave,こだま洞くつ,3,7,2,1,1,9,9,12,5,3,2,0,4,2,1,22,2,0,9,45,1,1,16,0,0,0,6,5,0,0,3137,4586,finalist
171,collector,3,brook,しずく湖畔,5,10,3,1,1,9,9,13,6,3,3,0,6,2,1,13,3,0,11,56,1,1,11,0,0,0,10,4,0,0,5314,7237,finalist
171,collector,4,volcano,ほむら火山,8,14,4,1,1,20,20,20,4,1,3,0,4,1,0,23,1,0,6,44,0,0,23,0,0,0,3,0,0,0,19658,21170,finalist
171,collector,5,tower,星晶の塔,12,20,5,1,1,20,17,24,29,26,3,0,8,9,8,304,5,5,43,387,9,1,80,4,0,0,41,132,0,0,21427,6123,finalist
172,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,4,2,1,1,1,2,1,9,0,0,6,23,0,0,5,0,0,0,3,3,0,0,230,917,finalist
172,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,10,4,4,0,0,2,3,2,13,0,0,7,27,0,0,5,0,0,0,5,17,0,0,917,734,finalist
172,rush,3,brook,しずく湖畔,5,10,3,1,1,10,10,13,4,3,1,0,1,2,1,11,0,0,6,25,0,0,6,0,0,0,5,15,0,0,734,1603,finalist
172,rush,4,volcano,ほむら火山,8,14,4,1,1,13,14,16,5,5,0,0,0,2,1,10,0,0,7,23,0,0,6,0,0,0,4,30,0,0,1603,1182,finalist
