run,profile,profile_label,seed,status,completed,failed_stage,failure_reason,maxBattles,maxTurnsPerBattle,maxBossLosses,totalBattles,normalBattles,bossBattles,totalTurns,wins,losses,stalledBattles,timerOrTurnCaps,kos,guardTurns,maxGuardStreak,maxBattleTurns,guardLoopBattles,battles50Plus,battles100Plus,scoutAttempts,scoutSuccesses,zeroRewardScoutWins,scoutCharmPurchases,scoutCharmConsumed,scoutCharmWasted,charmWasteRate,fusions,fusionLevelDebt,levelRecoveryBattles,trainingBooks,trainingGold,freeHeals,questClaims,rankClaims,battleGold,questGold,rankGold,defeatGoldLost,goldInflow,goldSink,goldSinkRate,minGold,finalGold,finalHighestLevel,finalPlayerRank,firstBRankBattle,firstARankBattle,firstSRankBattle,finalOwned,finalDexDiscovered,finalDexScouted,bossesCleared,finalParty
215,balanced,バランス,2760553312,completed,1,,,1000,400,80,689,458,231,7300,464,225,0,0,711,127,3,138,0,49,21,35,15,13,0,1,1,1,0,0,0,3744,224640,689,44,11,253495,64330,5600,73563,323505,298203,0.9217879167246256,80,25302,87,12,176,621,,16,61,16,13,ストームジン Lv75 / ドゥームゲイザー Lv77 / アビスジェリー Lv87
216,collector,収集・配合,3564999233,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,946,679,267,30849,679,267,0,0,993,340,4,175,0,179,167,93,24,22,574,575,527,0.9165217391304348,0,0,0,3109,186540,946,43,13,555450,55830,8250,372034,619610,587274,0.9478123335646617,80,32336,100,14,194,513,513,25,62,25,12,コーラルルーメ Lv100 / アビスフィン Lv100 / クラッグベア Lv100
217,rush,速攻,4263615574,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,421,224,197,1437,228,193,0,0,545,0,0,8,0,0,0,4,2,2,0,1,1,1,0,0,0,978,58680,421,28,8,56727,12500,2750,12902,72057,71582,0.9934079964472571,80,475,54,9,,,,3,34,3,7,シンダーホーン Lv51 / ペブロン Lv53 / ぷるミン Lv54
218,balanced,バランス,3222983811,completed,1,,,1000,400,80,874,582,292,23636,581,293,0,0,933,134,2,305,0,110,99,38,13,13,0,1,1,1,0,0,0,4029,241740,874,43,12,403574,63480,6850,197106,473984,438846,0.9258666959222253,80,35138,100,13,245,,,14,65,14,13,雲ぷる Lv100 / アビスジェリー Lv100 / ルミネル Lv100
219,collector,収集・配合,25313690,completed,1,,,1000,400,80,655,453,202,14776,456,199,0,0,699,146,3,322,0,61,51,92,28,27,346,347,298,0.8587896253602305,1,35,0,3850,231000,655,45,11,297816,64480,5600,105362,367976,353662,0.9611007239602583,80,14314,100,12,346,390,,28,63,30,13,パールセラフ Lv100 / ストームジン Lv84 / アビスジェリー Lv100
220,rush,速攻,2513325530,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,471,245,226,1659,251,220,0,0,697,0,0,9,0,0,0,2,2,2,0,1,1,1,0,0,0,769,46140,471,26,8,44196,10000,2750,10504,57026,56644,0.993301301160874,80,382,48,9,,,,3,31,3,6,リーフリン Lv48 / ぷるミン Lv48 / プフバット Lv48
221,balanced,バランス,2551780333,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,857,569,288,12177,581,276,0,0,913,199,4,88,0,121,0,39,12,11,0,1,1,1,0,0,0,4101,246060,857,42,12,446252,54980,6850,240685,508162,486745,0.9578539914436734,80,21417,100,13,,,,13,61,13,12,アビスジェリー Lv100 / サンラビ Lv100 / クリスタゴン Lv100
222,collector,収集・配合,1738508845,stuck,0,sky_ruins,boss_stalled,1000,400,80,649,461,188,13742,434,214,1,1,772,154,2,400,0,97,47,127,31,29,345,346,279,0.8063583815028902,1,13,0,2959,177540,649,44,11,228464,55980,5600,90555,290124,285345,0.983527732969351,80,4779,87,12,229,,,31,62,32,12,雲ぷる Lv77 / ルーメンオウル Lv85 / コーラルルーメ Lv87
223,rush,速攻,2194374981,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,412,217,195,1454,220,192,0,0,581,0,0,12,0,0,0,4,2,2,0,1,1,1,0,0,0,703,42180,412,26,8,40130,10000,2750,9698,52960,51878,0.9795694864048339,80,1082,47,9,,,,3,31,3,6,リーファウル Lv45 / リーフリン Lv46 / ぷるミン Lv47
224,balanced,バランス,1647334223,completed,1,,,1000,400,80,483,320,163,4375,325,158,0,0,534,144,3,85,0,35,0,48,13,12,0,1,1,1,0,0,0,3370,202200,483,43,10,214898,63480,4500,65843,282958,268043,0.9472889969536115,80,14915,91,11,148,420,,14,63,14,13,ストームジン Lv85 / アビスジェリー Lv91 / ヘルナイト Lv87
225,collector,収集・配合,3569317751,completed,1,,,1000,400,80,622,432,190,13950,432,190,0,0,639,158,3,226,0,80,48,107,27,24,360,361,300,0.8310249307479224,0,0,0,3118,187080,622,44,11,326344,64330,5600,166995,396354,372075,0.9387441529541773,80,24279,100,12,51,160,,28,63,28,13,ドゥームゲイザー Lv99 / アビスジェリー Lv100 / コーラルルーメ Lv100
226,rush,速攻,3858404518,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,563,294,269,2074,300,263,0,0,833,0,0,11,0,0,0,2,2,2,0,1,1,1,0,0,0,1270,76200,563,28,9,76716,12500,3550,16110,92846,92310,0.994226999547638,80,536,60,10,,,,3,35,3,7,ドリモール Lv57 / リーフリン Lv60 / ぷるミン Lv60
227,balanced,バランス,2196371565,completed,1,,,1000,400,80,744,502,242,13840,485,259,0,0,862,79,2,334,0,59,30,74,13,12,0,1,1,1,0,0,0,4459,267540,744,43,11,311319,63480,5600,91494,380479,359034,0.9436368367242345,80,21445,100,12,612,612,,14,61,14,13,ドゥームゲイザー Lv87 / 雲ぷる Lv89 / コーラルルーメ Lv100
228,collector,収集・配合,2670592571,completed,1,,,1000,400,80,744,528,216,14329,534,210,0,0,685,193,3,190,0,70,50,97,28,25,429,430,384,0.8930232558139535,1,24,0,3522,211320,744,45,12,345852,64480,6850,159994,417262,392764,0.9412886867244081,80,24498,100,13,62,143,,28,61,30,13,パールセラフ Lv100 / ヘルナイト Lv100 / ルミネル Lv100
229,rush,速攻,3647487525,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,447,234,213,1429,238,209,0,0,630,0,0,8,0,0,0,2,2,2,0,1,1,1,0,0,0,780,46800,447,26,8,45142,10000,2750,10783,57972,57583,0.9932898640723108,80,389,49,9,,,,3,31,3,6,リーファウル Lv48 / ぷるミン Lv49 / プフバット Lv49
230,balanced,バランス,1737114717,completed,1,,,1000,400,80,765,511,254,12417,505,260,0,0,894,218,5,189,1,55,55,83,10,10,0,1,1,1,0,0,0,3763,225780,765,43,11,401502,63480,5600,210242,470662,436022,0.9264015365591444,80,34640,100,12,328,,,11,63,11,13,雲ぷる Lv100 / シンダーホーン Lv100 / スチールバグ Lv100
231,collector,収集・配合,4006044356,completed,1,,,1000,400,80,791,561,230,17065,539,252,0,0,871,155,3,310,0,92,48,139,32,31,412,413,353,0.8547215496368039,1,40,0,3419,205140,791,45,11,268768,64480,5600,101961,338928,327701,0.9668749704952084,80,11227,100,12,289,612,,32,66,33,13,パールセラフ Lv86 / ストームジン Lv71 / ルーメンオウル Lv100
232,rush,速攻,1156455748,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,410,215,195,1442,220,190,0,0,580,0,0,8,0,0,0,2,2,2,0,1,1,1,0,0,0,755,45300,410,26,8,42773,10000,2750,9826,55603,55126,0.991421326187436,80,477,48,9,,,,3,32,3,6,トゲホッグ Lv47 / つぼみラビ Lv48 / ぷるミン Lv48
233,balanced,バランス,4276733548,completed,1,,,1000,400,80,492,325,167,3184,333,159,0,0,520,66,4,79,0,10,0,53,12,11,0,1,1,1,1,11,0,2353,141180,492,44,10,149620,63630,4500,62020,217830,203200,0.9328375338566772,80,14630,80,11,424,424,,12,60,14,13,パールセラフ Lv73 / ドゥームゲイザー Lv79 / アイスタートル Lv80
234,collector,収集・配合,2383268630,stuck,0,demon_gate,boss_stalled,1000,400,80,755,540,215,30267,533,221,1,1,800,203,4,400,0,157,97,98,23,21,426,427,379,0.8875878220140515,2,29,0,3535,212100,755,43,11,299938,49780,5600,102791,355398,336191,0.9459563644139809,80,19207,100,12,702,702,,22,57,26,11,ルーメンオウル Lv98 / コーラルルーメ Lv96 / ルミネル Lv100
235,rush,速攻,3790016134,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,522,280,242,1861,273,249,0,0,770,0,0,11,0,0,0,3,2,2,0,1,1,1,0,0,0,1154,69240,522,28,9,69832,12500,3550,16196,85962,85436,0.9938810171936437,80,526,58,10,,,,3,34,3,7,ドリモール Lv56 / ぷるミン Lv58 / プフバット Lv57
236,balanced,バランス,1251049121,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,853,579,274,34377,555,298,0,0,1013,78,2,348,0,127,121,48,14,12,0,1,1,1,1,33,0,3665,219900,853,44,12,454619,55980,6850,275122,517529,495022,0.9565106496447542,80,22507,100,13,607,,,14,62,16,12,ルーメンオウル Lv100 / コーラルルーメ Lv100 / グルーモス Lv100
237,collector,収集・配合,1133967154,completed,1,,,1000,400,80,538,366,172,10438,371,167,0,0,571,127,2,183,0,53,50,104,21,19,286,287,234,0.8153310104529616,0,0,0,3193,191580,538,44,10,252924,64330,4500,103440,321834,309320,0.961116600483479,80,12514,100,11,147,475,,22,59,22,13,ストームジン Lv89 / コーラルルーメ Lv100 / ヘルナイト Lv91
238,rush,速攻,3121916372,stuck,0,tower,boss_retry_cap,1000,400,80,288,154,134,981,150,138,0,0,387,0,0,9,0,0,0,2,2,2,0,1,1,1,0,0,0,307,18420,288,23,6,15884,6400,1550,5200,23914,23620,0.9877059463076022,80,294,32,7,,,,3,25,3,4,アワマリン Lv31 / プフバット Lv32 / ぷるミン Lv32
239,balanced,バランス,3569985699,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,431,289,142,1503,284,147,0,0,473,106,3,15,0,0,0,28,8,6,0,1,1,1,0,0,0,1328,79680,431,31,9,86450,13180,3550,22434,103260,102114,0.9889018012783266,80,1146,62,10,,,,9,35,9,7,クリスタゴン Lv58 / グルーモス Lv58 / ドリモール Lv62
240,collector,収集・配合,2195979265,completed,1,,,1000,400,80,671,467,204,3196,471,200,0,0,660,120,4,60,0,1,0,93,24,21,362,363,312,0.859504132231405,0,0,0,3516,210960,671,44,11,288049,64330,5600,110955,358059,340015,0.949606070507933,80,18044,100,12,67,606,,25,60,25,13,ストームジン Lv79 / ドゥームゲイザー Lv74 / ヨミオオカミ Lv100
241,rush,速攻,562249437,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,565,293,272,2096,297,268,0,0,861,0,0,9,0,0,0,2,2,2,0,1,1,1,0,0,0,891,53460,565,26,8,53884,10000,2750,12819,66714,66279,0.9934796294630812,80,435,51,9,,,,3,33,3,6,つぼみラビ Lv51 / ぷるミン Lv51 / プフバット Lv51
242,balanced,バランス,4274074321,completed,1,,,1000,400,80,523,345,178,6878,356,167,0,0,567,221,7,184,2,30,30,55,11,10,0,1,1,1,0,0,0,3942,236520,523,43,10,247520,63480,4500,64320,315580,300840,0.9532923505925597,80,14740,100,11,399,,,12,60,12,13,雲ぷる Lv94 / ヘルナイト Lv97 / クラッグベア Lv100
243,collector,収集・配合,591097156,stuck,0,sky_ruins,campaign_battle_cap_at_boss,1000,400,80,1000,721,279,31621,712,288,0,0,1022,271,4,338,0,152,123,97,30,28,593,594,545,0.9175084175084175,5,156,5,3814,228840,1000,44,13,540247,55980,8250,313625,604557,572115,0.9463375661848262,80,32442,100,14,96,195,,26,65,36,12,ドゥームゲイザー Lv100 / 雲ぷる Lv100 / ルーメンオウル Lv100
244,rush,速攻,939197356,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,465,243,222,1703,247,218,0,0,666,0,0,9,0,0,0,3,2,2,0,1,1,1,0,0,0,807,48420,465,26,8,47037,10000,2750,11027,59867,59447,0.9929844488616433,80,420,49,9,,,,3,33,3,6,トゲホッグ Lv49 / ぷるミン Lv49 / プフバット Lv49
245,balanced,バランス,1358411718,stuck,0,demon_gate,boss_retry_cap,1000,400,80,812,544,268,24938,542,270,0,0,876,70,4,273,0,111,75,51,14,12,0,1,1,1,0,0,0,3862,231720,812,42,12,359226,49630,6850,166284,415786,398004,0.9572328072614278,80,17782,100,13,,,,15,56,15,11,コーラルルーメ Lv100 / ルミネル Lv100 / グルーモス Lv100
246,collector,収集・配合,842984659,completed,1,,,1000,400,80,792,562,230,20086,567,225,0,0,824,202,6,320,2,67,54,121,24,21,470,471,418,0.8874734607218684,1,40,0,3682,220920,792,45,12,429591,64480,6850,231672,501001,476092,0.9502815363641989,80,24909,100,13,44,543,,24,63,26,13,ドゥームゲイザー Lv100 / 雲ぷる Lv100 / コーラルルーメ Lv100
247,rush,速攻,4020247642,stuck,0,snowfield,boss_retry_cap,1000,400,80,337,176,161,1254,181,156,0,0,480,0,0,9,0,0,0,3,2,2,0,1,1,1,0,0,0,530,31800,337,25,7,28507,9000,2100,7530,39687,39330,0.9910046110817144,80,357,41,8,,,,3,29,3,5,ドリモール Lv40 / ぷるミン Lv41 / プフバット Lv41
248,balanced,バランス,4249330834,completed,1,,,1000,400,80,867,581,286,12579,573,294,0,0,948,183,5,219,1,95,21,70,13,12,0,1,1,1,0,0,0,3837,230220,867,43,12,362848,63480,6850,173085,433258,403305,0.9308656735709439,80,29953,100,13,261,,,14,64,14,13,コーラルルーメ Lv100 / ルミネル Lv100 / サンラビ Lv86
249,collector,収集・配合,2389637460,stuck,0,demon_gate,boss_retry_cap,1000,400,80,982,710,272,66411,708,274,0,0,1083,348,3,297,0,374,330,78,23,20,583,584,539,0.922945205479452,1,42,0,3384,203040,982,43,13,454216,49780,8250,254498,512326,486688,0.9499576441562598,80,25638,100,14,105,650,,23,59,25,11,ルーメンオウル Lv100 / アビスジェリー Lv100 / ルミネル Lv100
250,rush,速攻,1806079907,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,489,256,233,1959,258,231,0,0,702,0,0,12,0,0,0,2,2,2,0,1,1,1,0,0,0,840,50400,489,26,8,49276,10000,2750,11238,62106,61638,0.9924644961839436,80,468,50,9,,,,3,32,3,6,ペブロン Lv50 / ぷるミン Lv50 / リーフリン Lv50
251,balanced,バランス,837661836,completed,1,,,1000,400,80,993,659,334,28123,666,327,0,0,1064,234,2,333,0,119,77,65,12,11,0,1,1,1,0,0,0,4095,245700,993,43,13,466703,63480,8250,262952,538513,508652,0.9445491566591707,80,29861,100,14,,,,13,62,13,13,アビスジェリー Lv100 / 雲ぷる Lv100 / グルーモス Lv100
252,collector,収集・配合,1235685807,completed,1,,,1000,400,80,528,360,168,12038,360,168,0,0,611,101,4,290,0,73,25,126,25,24,289,290,228,0.7862068965517242,0,0,0,3015,180900,528,44,10,246745,64330,4500,107207,315655,302557,0.9585053301864377,80,13098,100,11,156,305,,26,63,26,13,パールセラフ Lv95 / ドゥームゲイザー Lv90 / 雲ぷる Lv100
253,rush,速攻,4069514254,stuck,0,tower,boss_retry_cap,1000,400,80,265,140,125,930,141,124,0,0,375,0,0,7,0,0,0,4,2,2,0,1,1,1,0,0,0,308,18480,265,23,6,15792,6400,1550,5058,23822,23538,0.9880782469985727,80,284,33,7,,,,3,24,3,4,アワマリン Lv31 / つぼみラビ Lv32 / ぷるミン Lv33
254,balanced,バランス,2816685795,completed,1,,,1000,400,80,522,346,176,2129,352,170,0,0,581,147,3,17,0,0,0,55,14,13,0,1,1,1,0,0,0,3994,239640,522,44,10,259304,64330,4500,68272,328214,307912,0.9381440157945731,80,20302,100,11,122,,,15,63,15,13,ヘルナイト Lv90 / ゲイルグリフ Lv93 / ヨミオオカミ Lv100
255,collector,収集・配合,3238645226,stuck,0,sky_ruins,boss_stalled,1000,400,80,789,561,228,27370,548,240,1,1,876,247,4,400,0,142,85,72,30,29,428,429,370,0.8624708624708625,1,35,0,3625,217500,789,44,12,290398,55980,6850,106399,353308,345299,0.9773313935716146,80,8009,98,13,237,,,30,65,31,12,ルーメンオウル Lv98 / 雲ぷる Lv82 / コーラルルーメ Lv91
256,rush,速攻,3339373798,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,477,251,226,1667,257,220,0,0,707,0,0,8,0,0,0,4,2,2,0,1,1,1,0,0,0,1148,68880,477,28,8,68077,12500,2750,13883,83407,82763,0.9922788255182419,80,644,57,9,,,,3,33,3,7,ドリモール Lv53 / リーフリン Lv57 / ぷるミン Lv57
257,balanced,バランス,1068375784,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,803,534,269,21860,542,261,0,0,899,95,3,179,0,112,111,76,10,10,0,1,1,1,0,0,0,3779,226740,803,42,12,459683,54980,6850,273235,521593,499975,0.9585538916358156,80,21618,100,13,292,,,11,64,11,12,ルーメンオウル Lv100 / シンダーホーン Lv100 / アイスタートル Lv100
258,collector,収集・配合,257421299,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,968,699,269,60777,685,283,0,0,1051,239,3,368,0,287,201,106,33,30,605,606,535,0.8828382838283828,1,24,0,3340,200400,968,44,13,573779,55980,8250,375687,638089,606337,0.9502389165147809,80,31752,100,14,70,178,,33,65,35,12,アビスジェリー Lv100 / ルーメンオウル Lv100 / コーラルルーメ Lv100
259,rush,速攻,377640332,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,520,272,248,1660,279,241,0,0,743,0,0,9,0,0,0,4,2,2,0,1,1,1,0,0,0,1262,75720,520,28,9,75243,12500,3550,15043,91373,90763,0.9933240672846464,80,610,59,10,,,,3,33,3,7,グルーモス Lv57 / ぷるミン Lv59 / リーフリン Lv59
260,balanced,バランス,2962304583,stuck,0,demon_gate,boss_retry_cap,1000,400,80,928,617,311,15489,627,301,0,0,970,98,3,197,0,69,60,38,15,13,0,1,1,1,0,0,0,4071,244260,928,42,12,384128,49630,6850,178826,440688,423086,0.9600579094506771,80,17602,100,13,478,,,16,56,16,11,コーラルルーメ Lv100 / クリスタゴン Lv100 / グルーモス Lv100
261,collector,収集・配合,4262330937,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,896,643,253,32795,642,254,0,0,852,198,3,315,0,117,87,94,26,24,542,543,493,0.9079189686924494,2,62,0,3310,198600,896,44,12,506857,55980,6850,312908,569767,538608,0.9453127330996706,80,31159,100,13,239,239,,25,62,29,12,グレイシャーファング Lv100 / アビスジェリー Lv100 / コーラルルーメ Lv100
262,rush,速攻,3953894548,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,540,280,260,2039,285,255,0,0,781,0,0,10,0,0,0,2,2,2,0,1,1,1,0,0,0,892,53520,540,26,8,53443,10000,2750,12277,66273,65797,0.9928175878562914,80,476,52,9,,,,3,32,3,6,トゲホッグ Lv51 / ぷるミン Lv52 / プフバット Lv52
263,balanced,バランス,2872653043,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,929,619,310,14662,630,299,0,0,992,314,4,75,0,164,0,43,15,13,0,1,1,1,0,0,0,3865,231900,929,43,12,514192,55830,6850,323302,576952,555202,0.9623018899319181,80,21750,100,13,44,,,16,62,16,12,アビスフィン Lv100 / ルミネル Lv100 / クリスタゴン Lv100
264,collector,収集・配合,2203196763,completed,1,,,1000,400,80,587,408,179,6124,393,194,0,0,679,196,5,82,1,53,0,150,24,22,322,323,253,0.7832817337461301,0,0,0,3193,191580,587,44,10,255834,64330,4500,106324,324744,314004,0.9669277954327101,80,10740,90,11,470,474,,25,62,25,13,ドゥームゲイザー Lv85 / アビスジェリー Lv90 / ヘルナイト Lv90
265,rush,速攻,3778539839,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,473,246,227,1920,252,221,0,0,675,0,0,11,0,0,0,2,2,2,0,1,1,1,0,0,0,819,49140,473,26,8,47919,10000,2750,11162,60749,60302,0.9926418541869002,80,447,50,9,,,,3,34,3,6,ペブロン Lv49 / つぼみラビ Lv49 / ぷるミン Lv50
266,balanced,バランス,2230805033,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,849,567,282,12153,569,280,0,0,971,273,3,76,0,126,0,70,12,11,0,1,1,1,0,0,0,3590,215400,849,42,12,453945,54980,6850,278848,515855,494248,0.9581141987574028,80,21607,100,13,348,,,13,61,13,12,ルミネル Lv100 / アビスフィン Lv100 / クリスタゴン Lv100
267,collector,収集・配合,2950269841,stuck,0,demon_gate,campaign_battle_cap_at_boss,1000,400,80,1000,726,274,64020,704,296,0,0,1081,268,4,321,0,309,262,107,24,22,599,600,533,0.8883333333333333,3,66,0,3320,199200,1000,43,13,454017,49780,8250,257740,512127,486890,0.9507212078254027,80,25237,100,14,66,,,22,57,28,11,ルーメンオウル Lv100 / アビスジェリー Lv100 / ルミネル Lv100
268,rush,速攻,566351469,stuck,0,tower,boss_retry_cap,1000,400,80,285,150,135,1120,151,134,0,0,431,0,0,15,0,0,0,2,2,2,0,1,1,1,0,0,0,317,19020,285,23,6,16956,6400,1550,5673,24986,24693,0.9882734331225487,80,293,33,7,,,,3,23,3,4,リーフリン Lv33 / つぼみラビ Lv32 / ぷるミン Lv33
269,balanced,バランス,573222570,completed,1,,,1000,400,80,558,373,185,5542,371,187,0,0,628,95,3,169,0,21,20,50,14,12,0,1,1,1,0,0,0,3905,234300,558,44,10,251222,64330,4500,71226,320132,305526,0.9543750702835081,80,14606,96,11,338,455,,15,59,15,13,ドゥームゲイザー Lv91 / 雲ぷる Lv91 / アビスフィン Lv96
270,collector,収集・配合,1450227335,completed,1,,,1000,400,80,752,531,221,16665,520,232,0,0,810,186,7,255,1,111,51,117,28,27,395,396,345,0.8712121212121212,0,0,0,4210,252600,752,44,11,321200,64330,5600,107097,391210,379447,0.9699317502108842,80,11763,100,12,228,,,29,65,29,13,ヘルナイト Lv97 / アビスジェリー Lv100 / 雲ぷる Lv98
271,rush,速攻,2390768681,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,533,281,252,1915,283,250,0,0,765,0,0,10,0,0,0,2,2,2,0,1,1,1,0,0,0,1231,73860,533,28,9,73894,12500,3550,15648,90024,89508,0.9942681951479605,80,516,59,10,,,,3,34,3,7,ドリモール Lv57 / ぷるミン Lv59 / リーフリン Lv59
272,balanced,バランス,2976886084,stuck,0,sky_ruins,campaign_battle_cap_at_boss,1000,400,80,1000,665,335,22871,675,325,0,0,1024,113,2,280,0,147,112,39,14,12,0,1,1,1,0,0,0,4048,242880,1000,43,13,490645,55830,8250,290180,554805,533060,0.9608060489721614,80,21745,100,14,74,,,15,64,15,12,アビスジェリー Lv100 / サンラビ Lv100 / ルミネル Lv100
273,collector,収集・配合,4045053471,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,847,604,243,29762,602,245,0,0,832,229,3,331,0,96,93,132,26,24,509,510,451,0.884313725490196,1,25,0,3641,218460,847,44,12,509446,55980,6850,296581,572356,540491,0.9443266079153534,80,31865,100,13,160,502,,26,61,28,12,ドゥームゲイザー Lv100 / 雲ぷる Lv100 / コーラルルーメ Lv100
274,rush,速攻,2934491926,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,651,340,311,2502,342,309,0,0,965,0,0,11,0,0,0,3,2,2,0,1,1,1,0,0,0,1328,79680,651,28,9,83167,12500,3550,19124,99297,98804,0.995035096730012,80,493,61,10,,,,3,35,3,7,ペブロン Lv59 / リーフリン Lv61 / ぷるミン Lv61
275,balanced,バランス,3571605732,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,579,385,194,2072,389,190,0,0,537,119,3,25,0,0,0,36,8,6,0,1,1,1,1,5,0,1709,102540,579,33,10,111813,15530,4500,28272,131923,130812,0.9915784207454348,80,1111,69,11,333,,,8,33,10,7,ボルトキツネ Lv64 / トゲホッグ Lv69 / ユキまる Lv65
276,collector,収集・配合,1725864611,completed,1,,,1000,400,80,627,436,191,10963,444,183,0,0,662,135,3,235,0,74,22,111,25,22,348,349,298,0.8538681948424068,3,85,0,3668,220080,627,45,11,277247,64480,5600,98345,347407,335825,0.9666615813728566,80,11582,100,12,57,435,,23,66,29,13,パールセラフ Lv93 / ドゥームゲイザー Lv90 / ルーメンオウル Lv100
277,rush,速攻,4141311737,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,468,245,223,1789,248,220,0,0,680,0,0,10,0,0,0,3,2,2,0,1,1,1,0,0,0,781,46860,468,26,8,45397,10000,2750,10903,58227,57763,0.9920311882803511,80,464,49,9,,,,3,31,3,6,トゲホッグ Lv48 / ぷるミン Lv49 / リーフリン Lv49
278,balanced,バランス,517381964,completed,1,,,1000,400,80,683,453,230,8062,462,221,0,0,710,130,3,88,0,73,0,41,15,13,0,1,1,1,0,0,0,4026,241560,683,44,11,311908,64330,5600,112115,381918,353675,0.9260495708502873,80,28243,100,12,145,,,16,61,16,13,アビスジェリー Lv100 / ヘルナイト Lv96 / アイスタートル Lv100
279,collector,収集・配合,3121267630,completed,1,,,1000,400,80,664,468,196,13018,452,212,0,0,856,165,3,222,0,102,35,104,29,27,366,367,298,0.8119891008174387,2,44,0,3373,202380,664,45,11,272257,64480,5600,110848,342417,331528,0.9681995928940444,80,10889,96,12,200,550,,28,63,32,13,ドゥームゲイザー Lv86 / アビスジェリー Lv96 / ルーメンオウル Lv96
280,rush,速攻,4279262872,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,440,233,207,1609,232,208,0,0,618,0,0,9,0,0,0,2,2,2,0,1,1,1,0,0,0,768,46080,440,26,8,43822,10000,2750,10151,56652,56231,0.9925686648308975,80,421,48,9,,,,3,32,3,6,トゲホッグ Lv48 / ぷるミン Lv48 / リーフリン Lv48
281,balanced,バランス,975306420,stuck,0,demon_gate,boss_retry_cap,1000,400,80,769,515,254,20717,513,256,0,0,781,119,2,228,0,100,74,39,12,10,0,1,1,1,0,0,0,3716,222960,769,41,11,344023,48780,5600,157717,398483,380677,0.9553155341633144,80,17806,100,12,,,,13,57,13,11,コーラルルーメ Lv100 / ルミネル Lv100 / シンドレイク Lv100
282,collector,収集・配合,3654306619,completed,1,,,1000,400,80,595,411,184,8129,413,182,0,0,637,116,3,166,0,41,34,98,25,23,328,329,274,0.8328267477203647,1,11,0,3398,203880,595,45,11,278977,64480,5600,112937,349137,333217,0.9544018537135852,80,15920,100,12,265,505,,25,62,27,13,ドゥームゲイザー Lv87 / コーラルルーメ Lv98 / クラッグベア Lv100
283,rush,速攻,1867795901,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,455,237,218,1492,243,212,0,0,622,0,0,7,0,0,0,2,2,2,0,1,1,1,0,0,0,765,45900,455,26,8,44094,10000,2750,10607,56924,56507,0.9926744431171386,80,417,48,9,,,,3,33,3,6,リーファウル Lv47 / ぷるミン Lv48 / プフバット Lv48
284,balanced,バランス,484778323,completed,1,,,1000,400,80,670,447,223,18089,449,221,0,0,730,153,2,224,0,97,60,71,14,12,0,1,1,1,0,0,0,3751,225060,670,44,11,374399,64330,5600,189741,444409,414801,0.9333766867907716,80,29608,100,12,,,,15,63,15,13,コーラルルーメ Lv100 / クラッグベア Lv100 / ルミネル Lv100
285,collector,収集・配合,2778604021,stuck,0,demon_gate,boss_stalled,1000,400,80,670,483,187,32610,441,228,1,1,836,171,5,400,1,184,139,115,24,22,360,361,300,0.8310249307479224,1,9,0,3420,205200,670,42,11,267030,44580,5600,87640,317290,310840,0.9796715938100791,68,6450,100,12,550,550,,24,54,26,11,コーラルルーメ Lv99 / ルーメンオウル Lv92 / アビスジェリー Lv100
286,rush,速攻,2172223321,stuck,0,tower,boss_retry_cap,1000,400,80,271,143,128,991,144,127,0,0,385,0,0,10,0,0,0,4,2,2,0,1,1,1,0,0,0,310,18600,271,23,6,16101,6400,1550,5217,24131,23817,0.9869876921801831,80,314,33,7,,,,3,25,3,4,アワマリン Lv31 / リーフリン Lv32 / ぷるミン Lv33
