run,profile,profile_label,seed,status,completed,failed_stage,failure_reason,maxBattles,maxTurnsPerBattle,maxBossLosses,totalBattles,normalBattles,bossBattles,totalTurns,wins,losses,stalledBattles,timerOrTurnCaps,kos,guardTurns,maxGuardStreak,maxBattleTurns,guardLoopBattles,battles50Plus,battles100Plus,scoutAttempts,scoutSuccesses,zeroRewardScoutWins,scoutCharmPurchases,scoutCharmConsumed,scoutCharmWasted,charmWasteRate,fusions,fusionLevelDebt,levelRecoveryBattles,trainingBooks,trainingGold,freeHeals,questClaims,rankClaims,battleGold,questGold,rankGold,defeatGoldLost,goldInflow,goldSink,goldSinkRate,minGold,finalGold,finalHighestLevel,finalPlayerRank,firstBRankBattle,firstARankBattle,firstSRankBattle,finalOwned,finalDexDiscovered,finalDexScouted,bossesCleared,finalParty
215,balanced,バランス,1931280405,completed,1,,,1000,400,80,595,394,201,8269,401,194,0,0,633,98,1,185,0,40,39,49,15,14,0,1,1,1,0,0,0,3974,238440,595,44,11,252270,64330,5600,67967,322280,306407,0.9507477969467544,80,15873,98,12,370,,,16,62,16,13,ルーメンオウル Lv98 / ヘルナイト Lv84 / ゲイルグリフ Lv82
216,collector,収集・配合,3237747532,stuck,0,sky_ruins,boss_training_campaign_cap,1000,400,80,1000,724,276,33324,694,306,0,0,1147,217,1,325,0,177,118,126,24,23,605,606,530,0.8745874587458746,2,89,0,3463,207780,1000,44,13,531547,55980,8250,328939,595857,566969,0.9515185690526419,80,28888,100,14,236,,,23,64,27,12,アビスジェリー Lv100 / 雲ぷる Lv100 / ルミネル Lv100
217,rush,速攻,1689070230,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,427,227,200,1503,225,202,0,0,603,0,0,8,0,0,0,2,2,2,0,1,1,1,0,0,0,758,45480,427,26,8,43247,10000,2750,10172,56077,55652,0.9924211352247803,80,425,48,9,,,,3,32,3,6,トゲホッグ Lv47 / ぷるミン Lv48 / つぼみラビ Lv48
218,balanced,バランス,1831479042,stuck,0,demon_gate,boss_retry_cap,1000,400,80,884,587,297,11869,594,290,0,0,972,138,1,80,0,116,0,45,12,12,0,1,1,1,0,0,0,3945,236700,884,39,12,388261,36980,6850,177957,432171,414657,0.9594743747266707,80,17514,100,13,470,,,13,55,13,11,ルミネル Lv100 / クリスタゴン Lv100 / グルーモス Lv100
219,collector,収集・配合,2582284371,completed,1,,,1000,400,80,678,473,205,19066,472,206,0,0,789,155,1,306,0,128,90,111,27,24,363,364,305,0.8379120879120879,2,48,0,3725,223500,678,45,11,289178,64480,5600,106724,359338,348374,0.9694883368861629,80,10964,97,12,62,566,,26,61,29,13,ドゥームゲイザー Lv88 / ルーメンオウル Lv97 / 雲ぷる Lv90
220,rush,速攻,2179150426,stuck,0,tower,boss_retry_cap,1000,400,80,254,133,121,897,137,117,0,0,396,0,0,9,0,0,0,2,2,2,0,1,1,1,0,0,0,315,18900,254,23,6,16134,6400,1550,4967,24164,23867,0.98770898857805,80,297,32,7,,,,3,23,3,4,プフバット Lv31 / つぼみラビ Lv32 / ぷるミン Lv32
221,balanced,バランス,445868301,completed,1,,,1000,400,80,604,402,202,12227,404,200,0,0,682,143,1,232,0,54,39,55,14,13,0,1,1,1,0,0,0,3546,212760,604,44,11,283286,64330,5600,109790,353296,322550,0.9129738236492912,80,30746,100,12,553,,,15,62,15,13,コーラルルーメ Lv100 / ルミネル Lv100 / クラッグベア Lv100
222,collector,収集・配合,2458805053,completed,1,,,1000,400,80,820,588,232,5639,554,266,0,0,846,125,1,73,0,40,0,121,24,22,447,448,367,0.8191964285714286,1,48,0,3393,203580,820,45,12,285387,64480,6850,120808,356797,346738,0.9718074983814325,80,10059,90,13,494,774,,24,63,26,13,ストームジン Lv69 / ドゥームゲイザー Lv64 / アビスジェリー Lv90
223,rush,速攻,2090307705,stuck,0,tower,boss_retry_cap,1000,400,80,304,158,146,1203,162,142,0,0,461,0,0,12,0,0,0,2,2,2,0,1,1,1,0,0,0,334,20040,304,23,6,17978,6400,1550,5680,26008,25720,0.9889264841587204,80,288,34,7,,,,3,24,3,4,リーフリン Lv33 / つぼみラビ Lv34 / ぷるミン Lv34
224,balanced,バランス,1395192209,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,888,595,293,34069,591,297,0,0,945,79,1,340,0,138,123,59,14,13,0,1,1,1,1,11,0,3825,229500,888,44,12,462652,55980,6850,274731,525562,504231,0.9594129712574349,80,21331,100,13,,,,14,62,16,12,雲ぷる Lv100 / アビスジェリー Lv100 / ルミネル Lv100
225,collector,収集・配合,1881190329,completed,1,,,1000,400,80,569,394,175,4269,383,186,0,0,687,120,1,157,0,4,4,105,28,26,309,310,252,0.8129032258064516,2,69,0,2628,157680,569,45,10,206729,64480,4500,91961,275789,265091,0.961209475359786,80,10698,91,11,191,193,,27,62,30,13,ドゥームゲイザー Lv77 / 雲ぷる Lv82 / アビスフィン Lv91
226,rush,速攻,2695796816,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,513,268,245,1765,270,243,0,0,735,0,0,9,0,0,0,2,2,2,0,1,1,1,0,0,0,862,51720,513,26,8,51129,10000,2750,11860,63959,63580,0.9940743288669304,80,379,51,9,,,,3,33,3,6,トゲホッグ Lv50 / ぷるミン Lv51 / プフバット Lv51
227,balanced,バランス,2971301106,completed,1,,,1000,400,80,491,330,161,3548,322,169,0,0,570,89,1,81,0,26,0,57,11,10,0,1,1,1,0,0,0,2586,155160,491,43,10,187264,63480,4500,69389,255324,224549,0.8794668734627376,80,30775,91,11,371,371,,12,60,12,13,パールセラフ Lv80 / シンダーホーン Lv89 / クリスタゴン Lv91
228,collector,収集・配合,1621746123,completed,1,,,1000,400,80,656,470,186,9226,438,218,0,0,754,88,1,249,0,64,17,130,30,28,375,376,288,0.7659574468085106,3,127,16,2459,147540,656,45,11,221300,64480,5600,113150,291460,279440,0.9587593494819187,80,12020,72,12,168,489,,28,65,33,13,パールセラフ Lv59 / ドゥームゲイザー Lv69 / ストームジン Lv72
229,rush,速攻,2387006003,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,382,206,176,1321,207,175,0,0,549,0,0,7,0,0,0,5,2,2,0,1,1,1,0,0,0,982,58920,382,28,8,56508,12500,2750,12293,71838,71213,0.991299869150032,80,625,54,9,,,,3,33,3,7,シンドレイク Lv48 / ドリモール Lv53 / ぷるミン Lv54
230,balanced,バランス,2307890009,stuck,0,demon_gate,boss_retry_cap,1000,400,80,877,583,294,18836,591,286,0,0,906,164,1,235,0,111,50,52,12,11,0,1,1,1,0,0,0,3869,232140,877,40,12,369562,43580,6850,169978,420072,402118,0.957259707859605,80,17954,100,13,221,,,13,53,13,11,コーラルルーメ Lv100 / ルミネル Lv100 / クリスタゴン Lv100
231,collector,収集・配合,2278213038,completed,1,,,1000,400,80,834,611,223,12950,598,236,0,0,813,121,1,287,0,64,23,99,30,28,497,498,433,0.8694779116465864,2,85,66,3555,213300,834,45,12,308675,64480,6850,130922,380085,369072,0.97102490232448,80,11013,89,13,443,786,,29,65,33,13,ドゥームゲイザー Lv74 / アビスジェリー Lv89 / コーラルルーメ Lv89
232,rush,速攻,2511234401,stuck,0,tower,boss_retry_cap,1000,400,80,246,129,117,857,133,113,0,0,317,0,0,7,0,0,0,2,2,2,0,1,1,1,0,0,0,296,17760,246,23,6,14735,6400,1550,4714,22765,22474,0.9872172194157698,80,291,32,7,,,,3,22,3,4,ドリモール Lv31 / リーフリン Lv31 / ぷるミン Lv32
233,balanced,バランス,1118906285,completed,1,,,1000,400,80,666,442,224,8546,447,219,0,0,715,95,1,208,0,59,32,50,13,12,0,1,1,1,0,0,0,4015,240900,666,43,11,253311,63480,5600,67076,322471,307976,0.9550502215703117,80,14495,89,12,603,603,,14,59,14,13,ドゥームゲイザー Lv78 / アビスジェリー Lv89 / 雲ぷる Lv84
234,collector,収集・配合,3182768304,completed,1,,,1000,400,80,681,477,204,9548,470,211,0,0,730,98,1,213,0,49,18,105,24,22,378,379,319,0.841688654353562,2,68,0,3578,214680,681,45,11,276484,64480,5600,102288,346644,335868,0.9689133520268634,80,10776,95,12,199,202,,23,62,27,13,ドゥームゲイザー Lv82 / アビスジェリー Lv89 / コーラルルーメ Lv95
235,rush,速攻,3191975046,stuck,0,tower,boss_retry_cap,1000,400,80,314,166,148,1167,164,150,0,0,483,0,0,13,0,0,0,2,2,2,0,1,1,1,0,0,0,331,19860,314,23,6,18069,6400,1550,5951,26099,25811,0.9889650944480631,80,288,34,7,,,,3,24,3,4,プフバット Lv33 / つぼみラビ Lv33 / ぷるミン Lv34
236,balanced,バランス,1408914126,completed,1,,,1000,400,80,637,422,215,11506,433,204,0,0,660,108,1,211,0,58,57,55,14,12,0,1,1,1,0,0,0,3612,216720,637,44,11,312512,64330,5600,128989,382522,345709,0.903762397979724,80,36813,100,12,631,631,,15,62,15,13,ストームジン Lv73 / コーラルルーメ Lv100 / クラッグベア Lv100
237,collector,収集・配合,901011918,completed,1,,,1000,400,80,724,513,211,14311,491,233,0,0,791,72,1,294,0,85,56,118,31,29,378,379,318,0.8390501319261213,1,39,0,3138,188280,724,45,11,248321,64480,5600,100594,318481,307774,0.9663810399992464,80,10707,91,12,218,674,,31,65,33,13,ドゥームゲイザー Lv77 / ルーメンオウル Lv91 / 雲ぷる Lv80
238,rush,速攻,1393912982,stuck,0,tower,boss_retry_cap,1000,400,80,268,141,127,982,143,125,0,0,408,0,0,11,0,0,0,2,2,2,0,1,1,1,0,0,0,311,18660,268,23,6,16172,6400,1550,5289,24202,23949,0.9895463184860755,80,253,32,7,,,,3,23,3,4,プフバット Lv31 / リーフリン Lv32 / ぷるミン Lv32
239,balanced,バランス,1798497667,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,871,582,289,29367,582,289,0,0,896,111,1,234,0,131,116,43,11,11,0,1,1,1,0,0,0,3737,224220,871,42,12,449113,54980,6850,265155,511023,489375,0.9576379145361363,80,21648,100,13,,,,12,62,12,12,アビスジェリー Lv100 / ルーメンオウル Lv100 / クリスタゴン Lv100
240,collector,収集・配合,2369245056,stuck,0,sky_ruins,boss_stalled,1000,400,80,603,426,177,9593,403,199,1,1,764,89,1,400,0,39,25,134,25,23,335,336,260,0.7738095238095238,1,24,0,2687,161220,603,44,10,221059,55980,4500,92728,281619,270698,0.9612206562767427,80,10921,86,11,369,,,25,63,27,12,雲ぷる Lv80 / ルーメンオウル Lv82 / コーラルルーメ Lv86
241,rush,速攻,2016967792,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,533,281,252,1944,283,250,0,0,772,0,0,11,0,0,0,2,2,2,0,1,1,1,0,0,0,1240,74400,533,28,9,73987,12500,3550,15197,90117,89597,0.9942297235815661,80,520,59,10,,,,3,34,3,7,ドリモール Lv57 / ぷるミン Lv59 / リーフリン Lv59
242,balanced,バランス,2255740758,completed,1,,,1000,400,80,541,359,182,8662,368,173,0,0,561,110,1,233,0,58,21,57,15,13,0,1,1,1,0,0,0,3853,231180,541,44,10,245766,64330,4500,68466,314676,299646,0.9522365862029516,80,15030,100,11,164,,,16,59,16,13,アビスジェリー Lv97 / 雲ぷる Lv91 / ヨミオオカミ Lv100
243,collector,収集・配合,1031021058,completed,1,,,1000,400,80,585,401,184,10974,394,191,0,0,650,99,1,307,0,42,34,99,25,25,299,300,243,0.81,1,22,0,2925,175500,585,45,10,243974,64480,4500,111767,313034,302217,0.9654446481851812,80,10817,96,11,213,488,,25,62,26,13,ドゥームゲイザー Lv87 / ルーメンオウル Lv93 / コーラルルーメ Lv96
244,rush,速攻,3757758439,stuck,0,tower,boss_retry_cap,1000,400,80,226,119,107,896,123,103,0,0,319,0,0,11,0,0,0,3,2,2,0,1,1,1,0,0,0,296,17760,226,23,6,14497,6400,1550,4443,22527,22203,0.9856172592888534,80,324,32,7,,,,3,24,3,4,ペブロン Lv31 / リーフリン Lv32 / ぷるミン Lv32
245,balanced,バランス,24164671,completed,1,,,1000,400,80,887,590,297,20176,597,290,0,0,919,47,1,269,0,118,45,53,14,13,0,1,1,1,1,12,0,3788,227280,887,45,12,421957,64480,6850,237218,493367,464498,0.9414857499589555,80,28869,100,13,252,,,14,62,16,13,アビスジェリー Lv100 / 雲ぷる Lv100 / アイスタートル Lv100
246,collector,収集・配合,1214053278,completed,1,,,1000,400,80,740,521,219,18897,513,227,0,0,811,151,1,277,0,70,61,91,24,22,422,423,368,0.8699763593380615,2,85,0,3286,197160,740,45,11,326846,64480,5600,156823,397006,375083,0.9447791721031924,80,21923,100,12,196,409,,23,64,27,13,パールセラフ Lv95 / アビスジェリー Lv100 / ドゥームゲイザー Lv66
247,rush,速攻,3782073551,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,545,283,262,2033,287,258,0,0,819,0,0,10,0,0,0,3,2,2,0,1,1,1,0,0,0,875,52500,545,26,8,52122,10000,2750,12063,64952,64563,0.9940109619411257,80,389,51,9,,,,3,31,3,6,ぷるミン Lv51 / リーフリン Lv51 / プフバット Lv51
248,balanced,バランス,566037326,completed,1,,,1000,400,80,699,464,235,9971,469,230,0,0,764,105,1,214,0,59,47,48,15,14,0,1,1,1,0,0,0,4091,245460,699,44,11,277777,64330,5600,84384,347787,329844,0.9484080773576931,80,17943,100,12,211,621,,16,62,16,13,ドゥームゲイザー Lv84 / アビスジェリー Lv94 / ルミネル Lv100
249,collector,収集・配合,587114902,completed,1,,,1000,400,80,709,493,216,9514,489,220,0,0,744,132,1,132,0,66,34,104,22,22,359,360,303,0.8416666666666667,0,0,0,3208,192480,709,44,11,261227,64330,5600,104067,331237,314497,0.9494621675718594,80,16740,92,12,260,631,,23,64,23,13,ストームジン Lv80 / ドゥームゲイザー Lv82 / アビスジェリー Lv92
250,rush,速攻,2230094548,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,487,257,230,1560,261,226,0,0,643,0,0,7,0,0,0,4,2,2,0,1,1,1,0,0,0,1081,64860,487,28,8,63882,12500,2750,13870,79212,78730,0.9939150633742362,80,482,56,9,,,,3,36,3,7,シンドレイク Lv53 / プフバット Lv56 / ぷるミン Lv56
251,balanced,バランス,3349600400,completed,1,,,1000,400,80,784,520,264,15726,527,257,0,0,832,130,1,243,0,94,46,31,13,13,0,1,1,1,0,0,0,3963,237780,784,43,12,383122,63480,6850,185378,453532,423158,0.9330278789589268,80,30374,100,13,178,,,14,62,14,13,アビスジェリー Lv100 / 雲ぷる Lv98 / クリスタゴン Lv100
252,collector,収集・配合,1784161810,completed,1,,,1000,400,80,635,451,184,13559,413,222,0,0,780,112,1,224,0,73,51,127,29,27,362,363,280,0.7713498622589532,2,75,0,2820,169200,635,45,11,235119,64480,5600,107033,305279,294333,0.9641442745816122,80,10946,91,12,167,172,,28,64,32,13,ドゥームゲイザー Lv79 / ルーメンオウル Lv91 / アビスジェリー Lv85
253,rush,速攻,2496766778,stuck,0,tower,boss_retry_cap,1000,400,80,292,152,140,1050,156,136,0,0,440,0,0,8,0,0,0,2,2,2,0,1,1,1,0,0,0,330,19800,292,23,6,17443,6400,1550,5424,25473,25224,0.9902249440584148,80,249,33,7,,,,3,24,3,4,リーフリン Lv33 / プフバット Lv33 / ぷるミン Lv33
254,balanced,バランス,2467370203,completed,1,,,1000,400,80,700,466,234,8480,471,229,0,0,783,209,1,79,0,80,0,51,15,13,0,1,1,1,0,0,0,3844,230640,700,44,11,379729,64330,5600,189809,449739,420449,0.9348733376469464,80,29290,100,12,455,455,,16,62,16,13,ドゥームゲイザー Lv100 / ルミネル Lv100 / スチールバグ Lv100
255,collector,収集・配合,61698165,completed,1,,,1000,400,80,769,542,227,29591,535,234,0,0,820,143,1,382,0,145,93,98,31,30,427,428,378,0.883177570093458,0,0,0,3460,207600,769,44,12,319465,64330,6850,138560,390725,367510,0.9405848102885661,80,23215,100,13,376,692,,32,62,32,13,ストームジン Lv81 / ドゥームゲイザー Lv72 / ルーメンオウル Lv100
256,rush,速攻,933656913,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,422,221,201,1564,226,196,0,0,584,0,0,9,0,0,0,4,2,2,0,1,1,1,0,0,0,759,45540,422,26,8,43299,10000,2750,10211,56129,55751,0.9932655133709847,80,378,48,9,,,,3,33,3,6,トゲホッグ Lv48 / アッシュインプ Lv48 / ぷるミン Lv48
257,balanced,バランス,1946494019,completed,1,,,1000,400,80,826,547,279,9454,556,270,0,0,898,162,1,71,0,96,0,46,12,11,0,1,1,1,0,0,0,4078,244680,826,43,12,394709,63480,6850,190718,465119,435398,0.9361002238136907,80,29721,100,13,428,,,13,62,13,13,ヘルナイト Lv95 / ルミネル Lv100 / クリスタゴン Lv100
258,collector,収集・配合,1643887290,completed,1,,,1000,400,80,572,393,179,3138,386,186,0,0,641,98,1,142,0,6,5,112,27,26,308,309,246,0.7961165048543689,0,0,0,2133,127980,572,44,10,195696,64330,4500,105283,264606,248663,0.939748153858945,80,15943,81,11,197,543,,28,61,28,13,ストームジン Lv72 / ドゥームゲイザー Lv68 / コーラルルーメ Lv81
259,rush,速攻,2820121943,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,613,322,291,2194,322,291,0,0,907,0,0,9,0,0,0,4,2,2,0,1,1,1,0,0,0,1280,76800,613,28,9,77555,12500,3550,16313,93685,93113,0.9938944334738752,80,572,60,10,,,,3,35,3,7,ドリモール Lv58 / ぷるミン Lv59 / プフバット Lv60
260,balanced,バランス,471396052,completed,1,,,1000,400,80,735,487,248,13652,496,239,0,0,789,153,1,235,0,77,34,41,13,12,0,1,1,1,0,0,0,3732,223920,735,43,11,325988,63480,5600,139555,395148,363475,0.9198452225495257,80,31673,100,12,167,,,14,63,14,13,コーラルルーメ Lv100 / ゲイルグリフ Lv84 / ルミネル Lv100
261,collector,収集・配合,202517599,completed,1,,,1000,400,80,708,497,211,15764,492,216,0,0,828,137,1,312,0,73,60,100,26,24,390,391,328,0.8388746803069054,2,49,0,4050,243000,708,45,11,320408,64480,5600,114887,390568,377387,0.9662517154503185,80,13181,100,12,312,598,,25,64,28,13,ドゥームゲイザー Lv88 / ルーメンオウル Lv94 / コーラルルーメ Lv100
262,rush,速攻,4244802610,stuck,0,tower,boss_retry_cap,1000,400,80,307,162,145,1180,161,146,0,0,462,0,0,11,0,0,0,2,2,2,0,1,1,1,0,0,0,331,19860,307,23,6,17764,6400,1550,5642,25794,25502,0.9886795378770257,80,292,34,7,,,,3,24,3,4,リーフリン Lv33 / つぼみラビ Lv33 / ぷるミン Lv34
263,balanced,バランス,3790468642,stuck,0,deep_sea_temple,boss_retry_cap,1000,400,80,592,398,194,2939,390,202,0,0,641,74,1,46,0,0,0,43,10,8,0,1,1,1,1,12,0,3171,190260,592,39,10,210731,32530,4500,55520,247841,245780,0.9916841846183642,80,2061,92,11,,,,10,50,12,10,アイスタートル Lv89 / グルーモス Lv92 / クリスタゴン Lv92
264,collector,収集・配合,1540688804,completed,1,,,1000,400,80,608,422,186,14984,422,186,0,0,676,116,1,337,0,73,34,117,28,26,342,343,280,0.8163265306122449,1,40,0,3467,208020,608,45,11,263724,64480,5600,97918,333884,323038,0.967515664122869,80,10846,100,12,273,389,,28,66,28,13,パールセラフ Lv96 / アビスジェリー Lv98 / ルーメンオウル Lv100
265,rush,速攻,36226424,stuck,0,tower,boss_retry_cap,1000,400,80,248,132,116,977,132,116,0,0,351,0,0,11,0,0,0,3,2,2,0,1,1,1,0,0,0,301,18060,248,23,6,15077,6400,1550,4796,23107,22856,0.9891374908036525,80,251,32,7,,,,3,24,3,4,ペブロン Lv32 / プフバット Lv32 / ぷるミン Lv32
266,balanced,バランス,2385009619,stuck,0,deep_sea_temple,boss_retry_cap,1000,400,80,641,436,205,2196,416,225,0,0,663,224,1,19,0,0,0,52,10,8,0,1,1,1,0,0,0,3362,201720,641,39,11,221335,39380,5600,62483,266395,264203,0.9917716173351602,80,2192,88,12,56,,,11,48,11,10,シンドレイク Lv88 / ギアぷるミン Lv86 / ヘドロトカゲ Lv84
267,collector,収集・配合,1146795658,stuck,0,demon_gate,boss_training_campaign_cap,1000,400,80,1000,720,280,66805,720,280,0,0,1106,248,1,316,0,328,279,92,23,21,597,598,547,0.9147157190635451,2,79,0,3617,217020,1000,43,13,488799,49780,8250,277489,546909,524359,0.9587682777207909,80,22550,100,14,547,,,22,59,26,11,ルーメンオウル Lv100 / アビスジェリー Lv100 / ルミネル Lv100
268,rush,速攻,2567456587,stuck,0,snowfield,boss_retry_cap,1000,400,80,396,208,188,1504,208,188,0,0,578,0,0,9,0,0,0,3,2,2,0,1,1,1,0,0,0,554,33240,396,25,7,30927,9000,2100,8528,42107,41768,0.9919490821003634,80,339,42,8,,,,3,30,3,5,ペブロン Lv42 / ぷるミン Lv41 / プフバット Lv42
269,balanced,バランス,449316162,completed,1,,,1000,400,80,579,383,196,4244,391,188,0,0,633,93,1,57,0,28,0,48,14,14,0,1,1,1,0,0,0,3104,186240,579,44,10,206980,64330,4500,63274,275890,249514,0.9043966798361666,80,26376,87,11,204,543,,15,61,15,13,ストームジン Lv82 / ドゥームゲイザー Lv68 / アビスフィン Lv87
270,collector,収集・配合,139387010,stuck,0,sky_ruins,boss_stalled,1000,400,80,880,640,240,31965,608,271,1,1,1020,228,1,400,0,178,104,90,30,27,539,540,467,0.8648148148148148,1,41,0,3154,189240,880,44,12,463671,55980,6850,279823,526581,496013,0.9419500513691151,80,30568,100,13,43,,,30,62,32,12,アビスジェリー Lv100 / 雲ぷる Lv99 / コーラルルーメ Lv100
271,rush,速攻,417589871,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,638,336,302,2391,333,305,0,0,936,0,0,11,0,0,0,2,2,2,0,1,1,1,0,0,0,1360,81600,638,28,9,83970,12500,3550,17931,100100,99531,0.9943156843156843,80,569,62,10,,,,3,35,3,7,ペブロン Lv60 / ぷるミン Lv61 / プフバット Lv62
272,balanced,バランス,3758477176,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,929,630,299,33758,604,325,0,0,1070,92,1,326,0,142,110,84,14,12,0,1,1,1,1,20,0,3826,229560,929,44,12,466822,55980,6850,277851,529732,507411,0.9578635989519229,80,22321,100,13,190,,,14,62,16,12,アビスジェリー Lv100 / 雲ぷる Lv100 / ルミネル Lv100
273,collector,収集・配合,773598664,completed,1,,,1000,400,80,730,516,214,31598,509,221,0,0,878,157,1,372,0,184,142,105,22,20,403,404,344,0.8514851485148515,2,52,0,3689,221340,730,45,11,310145,64480,5600,121867,380305,363357,0.9554357686593655,80,16948,99,12,594,594,,21,62,25,13,アビスジェリー Lv99 / ストームジン Lv70 / ドゥームゲイザー Lv69
274,rush,速攻,3651925250,stuck,0,tower,boss_retry_cap,1000,400,80,269,144,125,998,141,128,0,0,375,0,0,12,0,0,0,6,2,2,0,1,1,1,0,0,0,301,18060,269,23,6,15388,6400,1550,5108,23418,23168,0.9893244512767956,80,250,32,7,,,,3,24,3,4,アッシュインプ Lv30 / つぼみラビ Lv32 / ぷるミン Lv32
275,balanced,バランス,199816429,completed,1,,,1000,400,80,536,355,181,8299,363,173,0,0,584,90,1,223,0,47,24,42,15,13,0,1,1,1,0,0,0,3508,210480,536,44,10,223321,64330,4500,67121,292231,277601,0.9499368650143208,80,14630,93,11,161,505,,16,62,16,13,ストームジン Lv84 / アビスジェリー Lv92 / ルーメンオウル Lv93
276,collector,収集・配合,1409856599,stuck,0,demon_gate,boss_retry_cap,1000,400,80,990,727,263,59065,674,316,0,0,1190,313,1,314,0,333,275,99,28,26,584,585,522,0.8923076923076924,2,70,0,3319,199140,990,43,13,453897,49780,8250,257779,512007,486119,0.9494381912747286,80,25888,100,14,202,203,,27,58,30,11,ルーメンオウル Lv100 / アビスジェリー Lv100 / ルミネル Lv100
277,rush,速攻,3646965496,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,506,265,241,1834,266,240,0,0,725,0,0,10,0,0,0,2,2,2,0,1,1,1,0,0,0,835,50100,506,26,8,49858,10000,2750,12109,62688,62209,0.9923589841755998,80,479,50,9,,,,3,33,3,6,トゲホッグ Lv50 / ぷるミン Lv50 / プフバット Lv50
278,balanced,バランス,2932787394,completed,1,,,1000,400,80,632,419,213,7554,423,209,0,0,667,66,1,287,0,25,18,30,12,12,0,1,1,1,0,0,0,3550,213000,632,43,11,231553,63480,5600,66679,300713,279679,0.9300529075896287,80,21034,92,12,562,562,,13,62,13,13,ドゥームゲイザー Lv78 / コーラルルーメ Lv92 / 雲ぷる Lv86
279,collector,収集・配合,28964347,stuck,0,sky_ruins,boss_training_campaign_cap,1000,400,80,1000,726,274,54098,699,301,0,0,1007,175,1,399,0,238,196,99,32,30,585,586,520,0.8873720136518771,2,74,0,3828,229680,1000,44,13,459870,55980,8250,235831,524180,494761,0.9438761494143233,80,29419,100,14,231,235,,31,64,35,12,アビスジェリー Lv100 / ルーメンオウル Lv100 / コーラルルーメ Lv100
280,rush,速攻,348444672,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,492,260,232,1811,257,235,0,0,710,0,0,11,0,0,0,3,2,2,0,1,1,1,0,0,0,837,50220,492,26,8,49374,10000,2750,11574,62204,61794,0.9934087840010288,80,410,50,9,,,,3,33,3,6,トゲホッグ Lv50 / ぷるミン Lv50 / プフバット Lv50
281,balanced,バランス,815548639,stuck,0,demon_gate,boss_retry_cap,1000,400,80,829,552,277,24850,556,273,0,0,884,66,1,331,0,114,58,51,12,12,0,1,1,1,0,0,0,3875,232500,829,41,12,364875,48780,6850,170353,420585,402853,0.957839675689813,80,17732,100,13,168,,,13,58,13,11,コーラルルーメ Lv100 / ルミネル Lv100 / スノーニャ Lv100
282,collector,収集・配合,1489128632,completed,1,,,1000,400,80,601,420,181,13143,408,193,0,0,721,114,1,290,0,94,54,100,34,32,329,330,267,0.8090909090909091,1,42,0,2572,154320,601,45,11,214400,64480,5600,102350,284560,273120,0.9597975822322181,80,11440,87,12,220,532,,34,64,36,13,ドゥームゲイザー Lv73 / 雲ぷる Lv80 / ルーメンオウル Lv87
283,rush,速攻,4007474806,stuck,0,tower,boss_retry_cap,1000,400,80,232,123,109,860,125,107,0,0,323,0,0,13,0,0,0,3,2,2,0,1,1,1,0,0,0,298,17880,232,23,6,14779,6400,1550,4625,22809,22505,0.9866719277478189,80,304,32,7,,,,3,25,3,4,ペブロン Lv32 / つぼみラビ Lv32 / ぷるミン Lv32
284,balanced,バランス,3101524406,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,957,640,317,22834,640,317,0,0,1019,129,1,155,0,145,121,49,15,14,0,1,1,1,0,0,0,3915,234900,957,43,12,481940,55830,6850,287725,544700,522625,0.9594731044611713,80,22075,100,13,357,,,16,64,16,12,アビスジェリー Lv100 / ルミネル Lv100 / クリスタゴン Lv100
285,collector,収集・配合,3031887397,completed,1,,,1000,400,80,661,471,190,9320,437,224,0,0,861,111,1,291,0,42,28,159,25,23,368,369,287,0.7777777777777778,3,72,0,2672,160320,661,45,11,223514,64480,5600,104079,293674,282799,0.9629691426547805,80,10875,83,12,226,605,,23,66,29,13,ドゥームゲイザー Lv72 / 雲ぷる Lv83 / ルーメンオウル Lv83
286,rush,速攻,2840439501,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,423,221,202,1332,227,196,0,0,583,0,0,10,0,0,0,5,2,2,0,1,1,1,0,0,0,763,45780,423,26,8,43295,10000,2750,9904,56125,55684,0.9921425389755011,80,441,48,9,,,,3,32,3,6,グルーモス Lv47 / ぷるミン Lv48 / プフバット Lv48
