run,profile,profile_label,seed,initialStateHash,status,completed,failed_stage,failure_reason,maxBattles,maxTurnsPerBattle,maxBossLosses,totalBattles,normalBattles,bossBattles,totalTurns,wins,losses,kos,guardTurns,maxGuardStreak,maxBattleTurns,guardLoopBattles,battles50Plus,battles100Plus,stalledBattles,timerOrTurnCaps,scoutAttempts,scoutSuccesses,scoutCharmPurchases,scoutCharmGold,scoutCharmConsumed,scoutCharmWasted,zeroRewardScoutWins,scoutEncountersByStage,scoutSuccessesByStage,fusions,fusionLevelDebt,levelRecoveryBattles,equips,trainingBooks,trainingGold,freeHeals,freeHealPoints,questClaims,questGold,rankClaims,rankGold,battleGold,defeatGoldLost,firstBRankBattle,firstARankBattle,firstSRankBattle,minGold,actions,finalGold,finalHighestLevel,finalPlayerRank,finalOwned,finalDexDiscovered,finalDexScouted,finalParty,finalPartyData,bossesCleared,goldInflow,goldSink,goldSinkRate,charmWasteRate,sourceRandomCalls,scenario
166,rush,速攻,3191580428,e85eb511b1e57b974710dbc7c60117e970ad8ddd3f0b3ef546fcbfb9c160a6ad,stuck,0,tower,boss_retry_cap,400,200,40,140,78,62,518,78,62,215,0,0,8,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,210,12600,140,9619,23,6400,5,1100,8682,3406,,,,80,[object Object],256,28,6,3,21,3,プフバット Lv26 / リーフリン Lv28 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,16262,16006,0.9842577788709875,1,3341,production
167,balanced,バランス,994818610,fdb8d69d7adc91e63714d68affc045ea72a4dcad948bab86216a2531d077d777,completed,1,,,400,200,40,128,82,46,515,87,41,119,15,1,20,0,0,0,0,0,26,6,0,0,1,1,5,[object Object],[object Object],0,0,0,5,196,11760,128,5853,28,9080,5,1100,10245,7283,,,,80,[object Object],1462,28,6,7,22,7,グルーモス Lv28 / ヒノコぐま Lv28 / リーフリン Lv27,"[object Object],[object Object],[object Object]",5,20505,19043,0.9287003169958546,1,3200,production
168,collector,収集・配合,2892623649,d8124240c622af4fc4a5d992b537891e9c6cc6fffc444867c55c60f1a307cc3e,completed,1,,,400,200,40,101,64,37,493,71,30,93,23,1,30,0,0,0,0,0,47,11,54,2700,55,42,9,[object Object],[object Object],1,7,0,10,86,5160,101,4975,30,11130,5,1100,7192,9294,,,,80,[object Object],2348,23,6,11,25,13,シンダーホーン Lv23 / クリスタゴン Lv22 / ルミネル Lv22,"[object Object],[object Object],[object Object]",5,19502,17154,0.8796020920931187,0.7636363636363637,2849,production
169,rush,速攻,3645219766,fd8b699d7db6ff2af75f1008f0f2b73a7de976069af023cc8548032e91e143e2,stuck,0,tower,boss_retry_cap,400,200,40,116,66,50,457,66,50,172,0,0,11,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,192,11520,116,8229,23,6400,4,750,7637,3065,,,,80,[object Object],282,28,5,3,20,3,ペブロン Lv24 / つぼみラビ Lv26 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,14867,14585,0.9810318154301473,1,2883,production
170,balanced,バランス,2517987518,153f57fc728b888a82db318b50cfb4a2162728c05b3b1f7223eb6ffc693314d2,completed,1,,,400,200,40,70,43,27,289,47,23,76,12,1,15,0,0,0,0,0,18,6,0,0,1,1,6,[object Object],[object Object],0,0,0,7,108,6480,70,2884,27,8180,4,750,4789,4932,,,,80,[object Object],2387,23,5,7,22,7,ルーメンオウル Lv20 / リーファウル Lv21 / ドリモール Lv23,"[object Object],[object Object],[object Object]",5,13799,11412,0.8270164504674252,1,1784,production
171,collector,収集・配合,3919684067,29c8b8bd9d8afe04463e2720878f8fb4bcd5ce8dfd5f459a4ffe05ca9e3985e9,completed,1,,,400,200,40,95,58,37,541,65,30,104,18,1,30,0,0,0,0,0,56,11,48,2400,49,36,9,[object Object],[object Object],0,0,0,10,75,4500,95,4867,29,10980,5,1100,6557,9257,,,,80,[object Object],2560,22,6,12,22,12,ルーメンオウル Lv21 / ルミネル Lv22 / シンダーホーン Lv20,"[object Object],[object Object],[object Object]",5,18717,16157,0.8632259443286852,0.7346938775510204,2942,production
172,rush,速攻,2339976588,ea150a533e15b37bee6d09f5f83d6ff916ba56b3f47005cf5883d4092fd66ee9,stuck,0,tower,boss_retry_cap,400,200,40,109,61,48,398,64,45,143,0,0,10,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,194,11640,109,5114,23,6400,4,750,7697,3017,,,,80,[object Object],270,27,5,3,19,3,ドリモール Lv25 / つぼみラビ Lv27 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,14927,14657,0.9819119715950961,1,2591,production
173,balanced,バランス,403942441,107ac63923ff07ca43caee87f07085dc09ad61c69f6002643ceea931126f6f50,completed,1,,,400,200,40,149,96,53,547,100,49,168,23,1,13,0,0,0,0,0,16,6,0,0,1,1,5,[object Object],[object Object],0,0,0,6,219,13140,149,7992,27,7880,5,1100,12182,6660,,,,80,[object Object],1442,29,6,7,22,7,グルーモス Lv27 / トゲホッグ Lv28 / ヒノコぐま Lv29,"[object Object],[object Object],[object Object]",5,21242,19800,0.932115619998117,1,3586,production
174,collector,収集・配合,2906448968,a870d082a84dfcdc75b7a12397cef80b22d08e456f13e9394f6893c00a900926,completed,1,,,400,200,40,95,58,37,565,59,36,125,16,1,56,0,2,0,0,0,43,11,46,2300,47,30,9,[object Object],[object Object],0,0,0,10,57,3420,95,3821,29,10980,4,750,6029,9750,,,,80,[object Object],2369,23,5,12,21,12,ルーメンオウル Lv23 / グルーモス Lv21 / クリスタゴン Lv22,"[object Object],[object Object],[object Object]",5,17839,15470,0.8672010762935142,0.6382978723404256,2966,production
175,rush,速攻,2659038852,031b25f3a534bcf9036e014b1263c50489333402233666bbfafa377f663d006c,stuck,0,tower,boss_retry_cap,400,200,40,116,64,52,388,68,48,160,0,0,9,0,0,0,0,0,4,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,201,12060,116,5608,23,6400,4,750,8100,2934,,,,80,[object Object],336,28,5,3,20,3,リーファウル Lv25 / つぼみラビ Lv26 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,15330,14994,0.9780821917808219,1,2629,production
176,balanced,バランス,2363888612,448c89f669fb0cf2f8a9c9b890da71964074954f5be1b7f561d2cfc62dcda65e,completed,1,,,400,200,40,97,61,36,434,65,32,112,10,1,22,0,0,0,0,0,20,6,0,0,1,1,5,[object Object],[object Object],0,0,0,6,142,8520,97,5257,27,8180,5,1100,7373,5566,,,,80,[object Object],2647,24,6,7,21,7,ルミネル Lv22 / ヒノコぐま Lv24 / トゲホッグ Lv23,"[object Object],[object Object],[object Object]",5,16733,14086,0.841809597800753,1,2585,production
177,collector,収集・配合,3156615055,97c2f249044d93cc5cec6ad35c30182a691e2876674d1d161fd3d4850cbf41e0,completed,1,,,400,200,40,123,80,43,671,87,36,120,25,1,33,0,0,0,0,0,42,11,67,3350,68,56,8,[object Object],[object Object],1,4,0,10,116,6960,123,7408,29,8930,5,1100,9132,7729,64,,,80,[object Object],1203,24,6,11,24,13,クラッグベア Lv22 / ルミネル Lv22 / トゲホッグ Lv24,"[object Object],[object Object],[object Object]",5,19242,18039,0.9374805113813532,0.8235294117647058,3751,production
178,rush,速攻,4140895781,6d760cec26f1a1b1b025d5fa86e45dbdd2790b6db5c1696e9265a20e720343c6,completed,1,,,400,200,40,106,59,47,434,63,43,148,0,0,16,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,190,11400,106,8369,24,7200,4,750,7454,2579,,,,80,[object Object],1505,27,5,3,20,3,トゲホッグ Lv23 / ペブロン Lv25 / ぷるミン Lv27,"[object Object],[object Object],[object Object]",5,15484,13979,0.9028028933092225,1,2676,production
179,balanced,バランス,2197671356,c4a4fd58fef1e55e17659a2d5df6cff17be90206a2421e89035e7b28dcc26609,completed,1,,,400,200,40,87,54,33,337,60,27,91,4,1,12,0,0,0,0,0,18,6,0,0,1,1,5,[object Object],[object Object],0,0,0,7,148,8880,87,3382,28,9080,4,750,6634,5557,46,,,80,[object Object],2107,26,5,7,21,7,ルーメンオウル Lv22 / リーファウル Lv24 / アッシュインプ Lv26,"[object Object],[object Object],[object Object]",5,16544,14437,0.8726426499032882,1,2171,production
180,collector,収集・配合,3777435359,a05a9e97b32223fb0815f33c250cf9ede7ab07b103b30ece7e12b32edf5291d2,completed,1,,,400,200,40,95,58,37,516,66,29,98,16,1,24,0,0,0,0,0,30,13,47,2350,48,38,11,[object Object],[object Object],0,0,0,10,85,5100,95,4912,28,8780,5,1100,6724,7864,,,,80,[object Object],1370,23,6,14,22,14,クリスタゴン Lv23 / ルミネル Lv22 / グルーモス Lv22,"[object Object],[object Object],[object Object]",5,16684,15314,0.9178853991848478,0.7916666666666666,2915,production
181,rush,速攻,1825405927,62a01e733a3cd8292a6f438eafc494f60ffea01799ec1fd63d5619f6154fb047,stuck,0,tower,boss_retry_cap,400,200,40,126,69,57,500,73,53,190,0,0,13,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,213,12780,126,11315,23,6400,5,1100,8568,3094,,,,80,[object Object],274,28,6,3,22,3,リーフリン Lv26 / つぼみラビ Lv26 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,16148,15874,0.9830319544216002,1,3156,production
182,balanced,バランス,2704974689,cd05bb275e372dc84d2ecb8c66ef70002e57acc959abc1547cd1b1a355631729,completed,1,,,400,200,40,44,26,18,209,35,9,26,5,1,16,0,0,0,0,0,17,9,0,0,1,1,6,[object Object],[object Object],0,0,0,9,58,3480,44,2182,26,7280,4,750,3636,4438,30,,,80,[object Object],3828,20,5,10,22,10,シンダーホーン Lv20 / ルーメンオウル Lv19 / トゲホッグ Lv16,"[object Object],[object Object],[object Object]",5,11746,7918,0.6741018218968159,1,1236,production
183,collector,収集・配合,4258951830,ae09cc1e1191ba71cdd845339c70d0f0fe009431b6f1c68c8ab3e1fcbba37985,completed,1,,,400,200,40,84,52,32,433,53,31,108,7,1,24,0,0,0,0,0,33,12,41,2050,42,26,10,[object Object],[object Object],0,0,0,9,53,3180,84,4205,28,8780,4,750,5571,8137,,,,80,[object Object],1814,22,5,13,19,13,ルーメンオウル Lv22 / グルーモス Lv21 / ルミネル Lv21,"[object Object],[object Object],[object Object]",5,15181,13367,0.8805085303998419,0.6190476190476191,2491,production
184,rush,速攻,3833496089,c0a89a9e77bc94cf27b1a0bce434066e8457438218ea049011aad4b4a8d8d78c,stuck,0,tower,boss_retry_cap,400,200,40,133,73,60,537,76,57,199,0,0,15,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,213,12780,133,11032,23,6400,5,1100,8691,3202,,,,80,[object Object],289,28,6,3,21,3,リーフリン Lv26 / つぼみラビ Lv26 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,16271,15982,0.9822383381476246,1,3323,production
185,balanced,バランス,2973291770,fd5af2ba6f289c9d408f65014c2d5da247dfa367250dab5d78ab7897ce092f76,completed,1,,,400,200,40,64,38,26,274,48,16,60,6,1,12,0,0,0,0,0,26,7,0,0,1,1,5,[object Object],[object Object],0,0,0,8,133,7980,64,3456,28,10380,4,750,5421,5540,,,,80,[object Object],3111,24,5,8,20,8,ルーメンオウル Lv23 / シンドレイク Lv21 / アクアン Lv24,"[object Object],[object Object],[object Object]",5,16631,13520,0.8129396909386086,1,1672,production
186,collector,収集・配合,1167032070,eb2db3612d3650ed3b91a31a3b650dc76d6b7642d808561fcb107cdc20293c33,completed,1,,,400,200,40,70,42,28,315,49,21,72,12,1,14,0,0,0,0,0,33,15,35,1750,36,26,12,[object Object],[object Object],0,0,0,13,60,3600,70,4831,29,9630,4,750,4674,7690,43,,,80,[object Object],2094,19,5,16,23,16,クラッグベア Lv19 / シンダーホーン Lv19 / ルミネル Lv18,"[object Object],[object Object],[object Object]",5,15134,13040,0.8616360512752742,0.7222222222222222,1915,production
187,rush,速攻,3586738682,70d2776b9b2fc36f9c28a5edcdf4caeba0c09e92497d7c94b32c465b09f5af1e,stuck,0,tower,boss_retry_cap,400,200,40,131,73,58,457,74,57,173,0,0,7,0,0,0,0,0,6,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,196,11760,131,9398,23,6400,5,1100,8064,3266,,,,80,[object Object],618,27,6,3,20,3,リーファウル Lv22 / アワマリン Lv27 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,15644,15026,0.9604960368192278,1,3012,production
188,balanced,バランス,973105951,15885fecc4ee08ba7dd3dfaa6488436e814296fc6206b9c4a7b9b47840b688de,completed,1,,,400,200,40,60,37,23,265,42,18,60,9,1,16,0,0,0,0,0,17,6,0,0,1,1,5,[object Object],[object Object],0,0,0,7,88,5280,60,2421,27,8180,4,750,4366,5972,,,,80,[object Object],2124,22,5,7,21,7,ルーメンオウル Lv20 / ギアビット Lv20 / アクアン Lv22,"[object Object],[object Object],[object Object]",5,13376,11252,0.8412081339712919,1,1592,production
189,collector,収集・配合,530777985,1fb2038956ecab6c36fc8b9f03e72b00e9adc68cb1d1039e490ff4ed519bf977,completed,1,,,400,200,40,62,34,28,351,46,16,56,9,1,19,0,0,0,0,0,41,11,29,1450,30,18,9,[object Object],[object Object],0,0,0,10,28,1680,62,4860,30,15780,4,750,4359,10507,,,,80,[object Object],7332,22,5,12,22,12,グルーモス Lv22 / クラッグベア Lv18 / シンダーホーン Lv21,"[object Object],[object Object],[object Object]",5,20969,13637,0.6503409795412275,0.6,1902,production
190,rush,速攻,2913895430,7f2b63bab02e1662c298cac4e9ee33165464ac9fd3fe61f1f1d9f47431c0e14e,stuck,0,tower,boss_retry_cap,400,200,40,121,68,53,480,69,52,167,0,0,11,0,0,0,0,0,4,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,198,11880,121,8055,23,6400,4,750,7879,2917,,,,80,[object Object],312,28,5,3,24,3,ペブロン Lv25 / リーフリン Lv26 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,15109,14797,0.9793500562578595,1,3009,production
191,balanced,バランス,138136006,096a79af144d162196435da20a6f5f7c6d41b8fdd0e753ef65a93183472a6c5a,completed,1,,,400,200,40,93,58,35,456,66,27,78,9,1,18,0,0,0,0,0,17,6,0,0,1,1,4,[object Object],[object Object],0,0,0,7,154,9240,93,3593,28,9080,5,1100,7279,5915,,,,80,[object Object],2384,25,6,7,23,7,ルミネル Lv24 / ギアビット Lv25 / アクアン Lv25,"[object Object],[object Object],[object Object]",5,17539,15155,0.8640743485945607,1,2632,production
192,collector,収集・配合,963832883,7fef6594080ce0d0778406576fc2afcd68e6e0c9fa2ec4a44892108c188ac8f8,completed,1,,,400,200,40,60,32,28,253,44,16,65,8,1,15,0,0,0,0,0,34,12,27,1350,28,16,10,[object Object],[object Object],0,0,0,11,34,2040,60,3488,31,22780,4,750,4412,14951,,,,80,[object Object],9681,24,5,13,23,13,グルーモス Lv22 / シンダーホーン Lv24 / クリスタゴン Lv21,"[object Object],[object Object],[object Object]",5,28022,18341,0.6545214474341589,0.5714285714285714,1570,production
193,rush,速攻,3090681418,d824c0475cd88bd302e2e566d0df9f4dba91a1e44add0f81c72978f868c018dd,stuck,0,tower,boss_retry_cap,400,200,40,117,66,51,397,67,50,162,0,0,9,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,196,11760,117,6493,23,6400,4,750,7930,3118,,,,80,[object Object],282,27,5,3,22,3,アクアン Lv24 / プフバット Lv27 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,15160,14878,0.9813984168865435,1,2690,production
194,balanced,バランス,1444590150,ea03a9f2b92b56cc3d79f32c004466c28391be1bb5d86ef2aecb86896be2084d,completed,1,,,400,200,40,65,39,26,331,45,20,72,9,1,18,0,0,0,0,0,17,5,0,0,1,1,5,[object Object],[object Object],0,0,0,6,114,6840,65,3195,27,8180,4,750,4656,4437,,,,80,[object Object],2389,22,5,6,19,6,ルミネル Lv22 / トゲホッグ Lv21 / ヒノコぐま Lv22,"[object Object],[object Object],[object Object]",5,13666,11277,0.8251865944680228,1,1865,production
195,collector,収集・配合,2560432886,7d647a9803f0867ab937cd4f3d7bdc61a67546335bfdcff3992348eef17c3c5a,completed,1,,,400,200,40,103,64,39,634,73,30,117,13,1,29,0,0,0,0,0,54,12,55,2750,56,42,9,[object Object],[object Object],0,0,0,11,94,5640,103,7696,28,8780,5,1100,7465,7819,38,,,80,[object Object],1216,22,6,13,23,13,シンダーホーン Lv21 / グルーモス Lv22 / ルミネル Lv22,"[object Object],[object Object],[object Object]",5,17425,16209,0.9302152080344332,0.75,3393,production
196,rush,速攻,2083460545,db36436b6e9b0aafbf9c555ae4f64f3dc1f0b73894b90b87efdec0f9c131b112,stuck,0,tower,boss_retry_cap,400,200,40,113,64,49,401,65,48,156,0,0,13,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,196,11760,113,7035,23,6400,4,750,7717,2917,,,,80,[object Object],270,27,5,3,19,3,トゲホッグ Lv25 / リーフリン Lv27 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,14947,14677,0.9819361744831738,1,2650,production
197,balanced,バランス,635428041,be3b0e2fd009219419a78dd632bdfdcffc7205f760fa1c819496e1353aed7742,completed,1,,,400,200,40,87,54,33,344,62,25,78,10,1,24,0,0,0,0,0,20,6,0,0,1,1,5,[object Object],[object Object],0,0,0,6,170,10200,87,4043,28,9080,5,1100,6989,5318,,,,80,[object Object],1731,26,6,7,23,7,クリスタゴン Lv23 / ギアビット Lv24 / アクアン Lv26,"[object Object],[object Object],[object Object]",5,17249,15518,0.8996463563105107,1,2188,production
198,collector,収集・配合,1230483003,97e0a4893bcd487855ab7381394dcda2f50c6233fe271e83b86294d75f28b566,completed,1,,,400,200,40,86,55,31,473,61,25,90,19,1,58,0,1,0,0,0,32,14,46,2300,47,35,11,[object Object],[object Object],0,0,0,10,94,5640,86,5258,29,9630,4,750,5401,6745,50,,,80,[object Object],1176,22,5,15,24,15,クラッグベア Lv20 / ルーメンオウル Lv22 / ルミネル Lv21,"[object Object],[object Object],[object Object]",5,15861,14685,0.9258558728957821,0.7446808510638298,2630,production
199,rush,速攻,1937863341,d78039fc64d4fed82e482d4230ffa6a195231133efc47a60b2292c03b2a50029,stuck,0,tower,boss_retry_cap,400,200,40,130,75,55,511,71,59,213,0,0,9,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,195,11700,130,10253,23,6400,4,750,8410,3674,,,,80,[object Object],266,26,5,3,23,3,プフバット Lv26 / リーフリン Lv25 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,15640,15374,0.982992327365729,1,3223,production
200,balanced,バランス,2208837696,e21e7bba88359c87675853eefbc795acc736b088aadb1b55c7c175255c5fd7a2,completed,1,,,400,200,40,85,54,31,299,59,26,71,19,1,19,0,0,0,0,0,17,6,0,0,1,1,4,[object Object],[object Object],0,0,0,6,129,7740,85,2292,28,9080,4,750,6302,5396,,,,80,[object Object],3076,26,5,7,20,7,クリスタゴン Lv23 / ドリモール Lv26 / アッシュインプ Lv22,"[object Object],[object Object],[object Object]",5,16212,13136,0.8102640019738465,1,2002,production
201,collector,収集・配合,2794351500,a213c6fda4278234a6c36651a278d51c2dfeaed4ce67efaf1ceef336124d7452,completed,1,,,400,200,40,50,22,28,275,41,9,32,6,1,36,0,0,0,0,0,48,13,17,850,18,9,10,[object Object],[object Object],0,0,0,10,3,180,50,3537,31,22780,5,1100,4193,14071,29,,,80,[object Object],13052,21,6,14,18,14,ルーメンオウル Lv17 / シンダーホーン Lv21 / ルミネル Lv18,"[object Object],[object Object],[object Object]",5,28153,15101,0.5363904379639826,0.5,1519,production
202,rush,速攻,1601021148,c19ed02d882da1671c1273da761ea7e0cd8b0cc29bb59b0204789b6d3c395c98,stuck,0,tower,boss_retry_cap,400,200,40,131,76,55,500,71,60,208,0,0,10,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,202,12120,131,9257,23,6400,4,750,8389,3209,,,,80,[object Object],290,27,5,3,21,3,プフバット Lv27 / リーフリン Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,15619,15329,0.9814328702221653,1,3199,production
203,balanced,バランス,2531297536,c98a95348e93ed122e9be76dd06754da10c8db76a58f35479aa8c2108e846bdd,completed,1,,,400,200,40,55,35,20,259,38,17,52,8,1,21,0,0,0,0,0,25,7,0,0,1,1,5,[object Object],[object Object],0,0,0,7,77,4620,55,1748,26,7280,4,750,3626,5680,,,,80,[object Object],1436,21,5,8,23,8,シンダーホーン Lv20 / クラッグベア Lv16 / リーファウル Lv21,"[object Object],[object Object],[object Object]",5,11736,10300,0.8776414451261078,1,1487,production
204,collector,収集・配合,225353476,a16174223934a69b2b5b124db1851cb6498be5ad9c0aa3cbf0fd402555f5550b,completed,1,,,400,200,40,81,47,34,344,54,27,100,14,1,14,0,0,0,0,0,41,10,40,2000,41,31,8,[object Object],[object Object],0,0,0,7,73,4380,81,3873,28,8780,4,750,5359,7382,,,,80,[object Object],1207,23,5,11,20,11,クリスタゴン Lv21 / グルーモス Lv19 / トゲホッグ Lv23,"[object Object],[object Object],[object Object]",5,14969,13762,0.9193666911617343,0.7560975609756098,2116,production
205,rush,速攻,3283972329,b2843758acee34791fddb63cd4f7218b8401557156dfb79012994df240b3e218,stuck,0,tower,boss_retry_cap,400,200,40,120,67,53,418,69,51,176,0,0,8,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,198,11880,120,8181,23,6400,4,750,7891,2920,,,,80,[object Object],321,26,5,3,24,3,プフバット Lv26 / つぼみラビ Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,15121,14800,0.9787712452880101,1,2790,production
206,balanced,バランス,703032160,a0642529a731b536ac9dd7e05647285bb7d36c90621eb3ece23b98a8cae28b15,completed,1,,,400,200,40,107,67,40,386,73,34,100,14,1,16,0,0,0,0,0,20,5,0,0,1,1,4,[object Object],[object Object],0,0,0,5,178,10680,107,4058,27,8840,5,1100,8708,5706,,,,80,[object Object],2342,27,6,6,23,6,クリスタゴン Lv27 / アッシュインプ Lv27 / つぼみラビ Lv25,"[object Object],[object Object],[object Object]",5,18728,16386,0.874946604015378,1,2546,production
207,collector,収集・配合,1066814771,0b3579453e9105dc42297bdaa422ee190ba8fcbc33579aa5e2a4bedb380f9e22,completed,1,,,400,200,40,104,64,40,700,66,38,134,17,1,74,0,2,0,0,0,38,12,49,2450,50,35,10,[object Object],[object Object],0,0,0,10,55,3300,104,5265,28,8780,5,1100,5958,8811,,,,80,[object Object],1357,22,6,13,22,13,ルーメンオウル Lv22 / クリスタゴン Lv21 / リーファウル Lv21,"[object Object],[object Object],[object Object]",5,15918,14561,0.9147505968086443,0.7,3525,production
208,rush,速攻,1271262620,256dfe72b8a714963183d99b249c57fea992b61a76f90e5349b2febc57ef379a,stuck,0,tower,boss_retry_cap,400,200,40,135,74,61,547,77,58,219,0,0,13,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,213,12780,135,12333,23,6400,5,1100,8844,3346,,,,80,[object Object],298,28,6,3,22,3,リーフリン Lv26 / つぼみラビ Lv25 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,16424,16126,0.9818558207501218,1,3400,production
209,balanced,バランス,1321583361,7fb2a9ac2f77acb783acf0d00c82a1a1256d25d937925a7d17d095692fc8c425,completed,1,,,400,200,40,51,31,20,237,39,12,32,9,1,18,0,0,0,0,0,25,5,0,0,1,1,3,[object Object],[object Object],0,0,0,6,112,6720,51,3003,26,7280,4,750,4461,4408,,,,80,[object Object],1443,23,5,6,20,6,オアロード Lv22 / リーファウル Lv23,"[object Object],[object Object]",5,12571,11128,0.8852119958634953,1,1385,production
210,collector,収集・配合,3275993230,fe4f477df40dfce85db1258261c5d5d1cd4cbacad8703b47881337b284fc2ee3,completed,1,,,400,200,40,73,45,28,340,49,24,85,12,1,22,0,0,0,0,0,32,12,38,1900,39,27,9,[object Object],[object Object],0,0,0,10,64,3840,73,4336,28,8780,4,750,4765,7264,40,,,80,[object Object],1371,20,5,13,21,13,グルーモス Lv19 / ルーメンオウル Lv20 / クリスタゴン Lv20,"[object Object],[object Object],[object Object]",5,14375,13004,0.9046260869565217,0.6923076923076923,1986,production
211,rush,速攻,1979971925,fc294bfbfae8c59517d9f4ebebd32bac23a3a5995f28152d30a0849ae6aaf13b,stuck,0,tower,boss_retry_cap,400,200,40,122,68,54,447,70,52,162,0,0,8,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,205,12300,122,5037,23,6400,4,750,8248,2898,,,,80,[object Object],280,28,5,3,23,3,トゲホッグ Lv26 / つぼみラビ Lv28 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,15478,15198,0.9819098074686652,1,2909,production
212,balanced,バランス,3081543405,86bfa8e16c4e72df09200f93752a600ed58dc8bf7d9a98fffc334677ae70a34e,completed,1,,,400,200,40,92,59,33,358,63,29,86,10,1,19,0,0,0,0,0,10,6,0,0,1,1,4,[object Object],[object Object],0,0,0,7,140,8400,92,4190,28,9080,4,750,7229,6353,,,,80,[object Object],2386,26,5,7,19,7,グルーモス Lv26 / トゲホッグ Lv26 / アッシュインプ Lv24,"[object Object],[object Object],[object Object]",5,17139,14753,0.8607853433689246,1,2279,production
213,collector,収集・配合,2628631562,21b3082550a977637052433e5744a9f0ccfe1228b186dd91c399477604cba390,completed,1,,,400,200,40,118,79,39,600,87,31,93,22,1,24,0,0,0,0,0,26,10,66,3300,67,56,7,[object Object],[object Object],0,0,0,9,121,7260,118,5428,28,8780,5,1100,8661,6860,67,,,80,[object Object],1201,22,6,11,23,11,クラッグベア Lv21 / グルーモス Lv22 / ルミネル Lv22,"[object Object],[object Object],[object Object]",5,18621,17420,0.9355029268030718,0.835820895522388,3434,production
214,rush,速攻,4025466008,5ab5352004d0afbe57abfdec16780fa9b4cde7ed15e0ce3cce99ffe60dbd8574,stuck,0,tower,boss_retry_cap,400,200,40,128,73,55,424,71,57,165,0,0,9,0,0,0,0,0,4,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,189,11340,128,4822,23,6400,4,750,7929,3519,,,,80,[object Object],300,27,5,3,22,3,グルーモス Lv24 / トゲホッグ Lv26 / ぷるミン Lv27,"[object Object],[object Object],[object Object]",4,15159,14859,0.980209776370473,1,2890,production
215,balanced,バランス,2592844621,e204db33a0c47e9ef9b2057cf8dccbe0214ed5da4b687cf66d0f7228cacfd2d4,completed,1,,,400,200,40,90,56,34,333,63,27,72,12,1,19,0,0,0,0,0,19,6,0,0,1,1,4,[object Object],[object Object],0,0,0,5,146,8760,90,3386,28,9080,4,750,6791,4920,,,,80,[object Object],3021,25,5,7,20,7,クリスタゴン Lv23 / シンドレイク Lv25 / ぷるミン Lv25,"[object Object],[object Object],[object Object]",5,16701,13680,0.8191126279863481,1,2153,production
216,collector,収集・配合,277735207,65c382e4583e60035931eddffcb095a6a79e99cfceff095ce6eda86bdccfe273,completed,1,,,400,200,40,75,41,34,441,50,25,87,7,1,42,0,0,0,0,0,43,8,34,1700,35,25,6,[object Object],[object Object],0,0,0,9,49,2940,75,4799,27,9680,4,750,5463,8944,,,,80,[object Object],2389,21,5,9,17,9,グルーモス Lv19 / シンダーホーン Lv21 / ルーメンオウル Lv20,"[object Object],[object Object],[object Object]",5,15973,13584,0.8504351092468541,0.7142857142857143,2339,production
